model,kt,ka,st_coeff,sa_coeff,n,flow_out_reach,stream_depth,geom,icalc,elev,flow_diff,depth_diff,flow_perc_err,depth_perc_err,combined_perc_err
M12132,0.001,1e-05,-0.5,-0.25,0.03,0.10015,0.1955,nSEG,1,LIDAR,-0.08115,0.004500000000000004,4.271052631578947,0.02250000000000002,2.1467763157894737
M12133,0.001,1e-05,-0.5,-0.25,0.035,0.099679,0.2138,nSEG,1,LIDAR,-0.080679,-0.013799999999999979,4.246263157894737,0.0689999999999999,2.1576315789473686
M12134,0.001,1e-05,-0.5,-0.25,0.04,0.099247,0.2311,nSEG,1,LIDAR,-0.080247,-0.03109999999999999,4.223526315789473,0.15549999999999994,2.1895131578947367
M12135,0.001,1e-05,-0.5,-0.25,0.05,0.098455,0.2629,nSEG,1,LIDAR,-0.079455,-0.06290000000000001,4.181842105263158,0.31450000000000006,2.248171052631579
M12136,0.001,1e-05,-0.5,0.0,0.02,0.1012,0.1415,nSEG,1,LIDAR,-0.0822,0.058500000000000024,4.326315789473684,0.2925000000000001,2.309407894736842
M12137,0.001,1e-05,-0.5,0.0,0.03,0.10015,0.1793,nSEG,1,LIDAR,-0.08115,0.020700000000000024,4.271052631578947,0.10350000000000012,2.187276315789474
M12138,0.001,1e-05,-0.5,0.0,0.035,0.099677,0.1961,nSEG,1,LIDAR,-0.080677,0.0039000000000000146,4.246157894736842,0.019500000000000073,2.132828947368421
M12139,0.001,1e-05,-0.5,0.0,0.04,0.099245,0.212,nSEG,1,LIDAR,-0.080245,-0.011999999999999983,4.223421052631579,0.059999999999999915,2.1417105263157894
M12140,0.001,1e-05,-0.5,0.0,0.05,0.098453,0.2412,nSEG,1,LIDAR,-0.079453,-0.04119999999999999,4.181736842105263,0.20599999999999993,2.193868421052631
M12141,0.001,1e-05,-0.5,0.25,0.02,0.1012,0.1323,nSEG,1,LIDAR,-0.0822,0.06770000000000001,4.326315789473684,0.3385,2.332407894736842
M12142,0.001,1e-05,-0.5,0.25,0.03,0.10015,0.1677,nSEG,1,LIDAR,-0.08115,0.03230000000000002,4.271052631578947,0.16150000000000012,2.216276315789474
M12143,0.001,1e-05,-0.5,0.25,0.035,0.099676,0.1834,nSEG,1,LIDAR,-0.080676,0.016600000000000004,4.246105263157895,0.08300000000000002,2.1645526315789474
M12144,0.001,1e-05,-0.5,0.25,0.04,0.099244,0.1982,nSEG,1,LIDAR,-0.080244,0.0018000000000000238,4.223368421052632,0.009000000000000119,2.116184210526316
M12145,0.001,1e-05,-0.5,0.25,0.05,0.098451,0.2255,nSEG,1,LIDAR,-0.079451,-0.025499999999999995,4.181631578947369,0.12749999999999997,2.1545657894736845
M12146,0.001,1e-05,-0.5,0.5,0.02,0.1012,0.1253,nSEG,1,LIDAR,-0.0822,0.07470000000000002,4.326315789473684,0.37350000000000005,2.349907894736842
M12147,0.001,1e-05,-0.5,0.5,0.03,0.10014,0.1588,nSEG,1,LIDAR,-0.08114,0.041200000000000014,4.270526315789474,0.20600000000000007,2.238263157894737
M12148,0.001,1e-05,-0.5,0.5,0.035,0.099681,0.1737,nSEG,1,LIDAR,-0.080681,0.026300000000000018,4.246368421052632,0.1315000000000001,2.188934210526316
M12149,0.001,1e-05,-0.5,0.5,0.04,0.099242,0.1877,nSEG,1,LIDAR,-0.080242,0.012300000000000005,4.223263157894737,0.06150000000000003,2.142381578947368
M12150,0.001,1e-05,-0.5,0.5,0.05,0.098449,0.2135,nSEG,1,LIDAR,-0.07944899999999999,-0.013499999999999984,4.1815263157894735,0.06749999999999992,2.1245131578947367
M12151,0.001,1e-05,-0.25,-0.5,0.02,0.10165,0.1746,nSEG,1,LIDAR,-0.08265,0.025400000000000006,4.3500000000000005,0.12700000000000003,2.2385
M12152,0.001,1e-05,-0.25,-0.5,0.03,0.1007,0.2215,nSEG,1,LIDAR,-0.0817,-0.02149999999999999,4.3,0.10749999999999996,2.20375
M12153,0.001,1e-05,-0.25,-0.5,0.035,0.10029,0.2424,nSEG,1,LIDAR,-0.08129,-0.04239999999999999,4.278421052631579,0.21199999999999997,2.2452105263157893
M12154,0.001,1e-05,-0.25,-0.5,0.04,0.099897,0.262,nSEG,1,LIDAR,-0.080897,-0.062,4.257736842105263,0.31,2.2838684210526314
M12155,0.001,1e-05,-0.25,-0.5,0.05,0.099185,0.2982,nSEG,1,LIDAR,-0.08018499999999999,-0.09820000000000001,4.2202631578947365,0.49100000000000005,2.355631578947368
M12156,0.001,1e-05,-0.25,-0.25,0.02,0.10166,0.1546,nSEG,1,LIDAR,-0.08266,0.045400000000000024,4.350526315789474,0.22700000000000012,2.288763157894737
M12157,0.001,1e-05,-0.25,-0.25,0.03,0.1007,0.1961,nSEG,1,LIDAR,-0.0817,0.0039000000000000146,4.3,0.019500000000000073,2.15975
M12158,0.001,1e-05,-0.25,-0.25,0.035,0.10029,0.2146,nSEG,1,LIDAR,-0.08129,-0.014600000000000002,4.278421052631579,0.07300000000000001,2.1757105263157897
M12159,0.001,1e-05,-0.25,-0.25,0.04,0.099894,0.232,nSEG,1,LIDAR,-0.080894,-0.032,4.257578947368421,0.16,2.2087894736842104
M12160,0.001,1e-05,-0.25,-0.25,0.05,0.099182,0.2641,nSEG,1,LIDAR,-0.080182,-0.06409999999999999,4.220105263157895,0.32049999999999995,2.2703026315789474
M12161,0.001,1e-05,-0.25,0.0,0.02,0.10169,0.1419,nSEG,1,LIDAR,-0.08269,0.05810000000000001,4.3521052631578945,0.29050000000000004,2.321302631578947
M12162,0.001,1e-05,-0.25,0.0,0.03,0.1007,0.1799,nSEG,1,LIDAR,-0.0817,0.020100000000000007,4.3,0.10050000000000003,2.20025
M12163,0.001,1e-05,-0.25,0.0,0.035,0.10029,0.1969,nSEG,1,LIDAR,-0.08129,0.0031000000000000194,4.278421052631579,0.015500000000000097,2.1469605263157896
M12164,0.001,1e-05,-0.25,0.0,0.04,0.099892,0.2128,nSEG,1,LIDAR,-0.08089199999999999,-0.012799999999999978,4.257473684210526,0.06399999999999989,2.160736842105263
M12165,0.001,1e-05,-0.25,0.0,0.05,0.09918,0.2422,nSEG,1,LIDAR,-0.08018,-0.04219999999999999,4.22,0.21099999999999994,2.2155
M12166,0.001,1e-05,-0.25,0.25,0.02,0.10169,0.1327,nSEG,1,LIDAR,-0.08269,0.0673,4.3521052631578945,0.33649999999999997,2.3443026315789472
M12167,0.001,1e-05,-0.25,0.25,0.03,0.1007,0.1683,nSEG,1,LIDAR,-0.0817,0.031700000000000006,4.3,0.15850000000000003,2.22925
M12168,0.001,1e-05,-0.25,0.25,0.035,0.10029,0.1841,nSEG,1,LIDAR,-0.08129,0.015899999999999997,4.278421052631579,0.07949999999999999,2.1789605263157896
M12169,0.001,1e-05,-0.25,0.25,0.04,0.099898,0.199,nSEG,1,LIDAR,-0.080898,0.0010000000000000009,4.257789473684211,0.0050000000000000044,2.1313947368421053
M12170,0.001,1e-05,-0.25,0.25,0.05,0.099178,0.2265,nSEG,1,LIDAR,-0.080178,-0.026499999999999996,4.219894736842106,0.13249999999999998,2.176197368421053
M12171,0.001,1e-05,-0.25,0.5,0.02,0.10169,0.1256,nSEG,1,LIDAR,-0.08269,0.07440000000000002,4.3521052631578945,0.3720000000000001,2.362052631578947
M12172,0.001,1e-05,-0.25,0.5,0.03,0.1007,0.1593,nSEG,1,LIDAR,-0.0817,0.040700000000000014,4.3,0.20350000000000007,2.25175
M12173,0.001,1e-05,-0.25,0.5,0.035,0.10028,0.1743,nSEG,1,LIDAR,-0.08127999999999999,0.0257,4.2778947368421045,0.1285,2.203197368421052
M12174,0.001,1e-05,-0.25,0.5,0.04,0.099897,0.1884,nSEG,1,LIDAR,-0.080897,0.0116,4.257736842105263,0.057999999999999996,2.1578684210526315
M12175,0.001,1e-05,-0.25,0.5,0.05,0.099176,0.2145,nSEG,1,LIDAR,-0.080176,-0.014499999999999985,4.2197894736842105,0.07249999999999993,2.146144736842105
M12176,0.001,1e-05,0.0,-0.5,0.02,0.10198,0.175,nSEG,1,LIDAR,-0.08298,0.025000000000000022,4.367368421052632,0.1250000000000001,2.246184210526316
M12177,0.001,1e-05,0.0,-0.5,0.03,0.10106,0.222,nSEG,1,LIDAR,-0.08206,-0.021999999999999992,4.318947368421052,0.10999999999999996,2.2144736842105264
M12178,0.001,1e-05,0.0,-0.5,0.035,0.10068,0.2429,nSEG,1,LIDAR,-0.08168,-0.042899999999999994,4.298947368421053,0.21449999999999997,2.2567236842105265
M12179,0.001,1e-05,0.0,-0.5,0.04,0.10032,0.2626,nSEG,1,LIDAR,-0.08132,-0.06259999999999999,4.28,0.31299999999999994,2.2965
M12180,0.001,1e-05,0.0,-0.5,0.05,0.099656,0.2991,nSEG,1,LIDAR,-0.08065599999999999,-0.09909999999999997,4.245052631578947,0.49549999999999983,2.3702763157894733
M12181,0.001,1e-05,0.0,-0.25,0.02,0.10198,0.1549,nSEG,1,LIDAR,-0.08298,0.0451,4.367368421052632,0.2255,2.296434210526316
M12182,0.001,1e-05,0.0,-0.25,0.03,0.10106,0.1965,nSEG,1,LIDAR,-0.08206,0.003500000000000003,4.318947368421052,0.017500000000000016,2.1682236842105262
M12183,0.001,1e-05,0.0,-0.25,0.035,0.10068,0.2151,nSEG,1,LIDAR,-0.08168,-0.015100000000000002,4.298947368421053,0.07550000000000001,2.1872236842105264
M12184,0.001,1e-05,0.0,-0.25,0.04,0.10032,0.2325,nSEG,1,LIDAR,-0.08132,-0.0325,4.28,0.1625,2.22125
M12185,0.001,1e-05,0.0,-0.25,0.05,0.099652,0.2648,nSEG,1,LIDAR,-0.080652,-0.06479999999999997,4.244842105263158,0.32399999999999984,2.284421052631579
M12186,0.001,1e-05,0.0,0.0,0.02,0.10198,0.1421,nSEG,1,LIDAR,-0.08298,0.05790000000000001,4.367368421052632,0.28950000000000004,2.328434210526316
M12187,0.001,1e-05,0.0,0.0,0.03,0.10106,0.1803,nSEG,1,LIDAR,-0.08206,0.019700000000000023,4.318947368421052,0.09850000000000012,2.2087236842105265
M12188,0.001,1e-05,0.0,0.0,0.035,0.10068,0.1973,nSEG,1,LIDAR,-0.08168,0.002700000000000008,4.298947368421053,0.01350000000000004,2.1562236842105262
M12189,0.001,1e-05,0.0,0.0,0.04,0.10032,0.2133,nSEG,1,LIDAR,-0.08132,-0.013299999999999979,4.28,0.06649999999999989,2.17325
M12190,0.001,1e-05,0.0,0.0,0.05,0.09965,0.2429,nSEG,1,LIDAR,-0.08065,-0.042899999999999994,4.244736842105263,0.21449999999999997,2.2296184210526317
M12191,0.001,1e-05,0.0,0.25,0.02,0.10197,0.1329,nSEG,1,LIDAR,-0.08297,0.06710000000000002,4.366842105263158,0.3355000000000001,2.351171052631579
M12192,0.001,1e-05,0.0,0.25,0.03,0.10106,0.1686,nSEG,1,LIDAR,-0.08206,0.03140000000000001,4.318947368421052,0.15700000000000006,2.2379736842105262
M12193,0.001,1e-05,0.0,0.25,0.035,0.10068,0.1845,nSEG,1,LIDAR,-0.08168,0.015500000000000014,4.298947368421053,0.07750000000000007,2.1882236842105263
M12194,0.001,1e-05,0.0,0.25,0.04,0.10032,0.1995,nSEG,1,LIDAR,-0.08132,0.0005000000000000004,4.28,0.0025000000000000022,2.1412500000000003
M12195,0.001,1e-05,0.0,0.25,0.05,0.099649,0.2272,nSEG,1,LIDAR,-0.080649,-0.027200000000000002,4.244684210526316,0.136,2.190342105263158
M12196,0.001,1e-05,0.0,0.5,0.02,0.10197,0.1258,nSEG,1,LIDAR,-0.08297,0.07420000000000002,4.366842105263158,0.37100000000000005,2.3689210526315794
M12197,0.001,1e-05,0.0,0.5,0.03,0.10106,0.1596,nSEG,1,LIDAR,-0.08206,0.04040000000000002,4.318947368421052,0.2020000000000001,2.260473684210526
M12198,0.001,1e-05,0.0,0.5,0.035,0.10067,0.1747,nSEG,1,LIDAR,-0.08166999999999999,0.025300000000000017,4.2984210526315785,0.12650000000000008,2.2124605263157893
M12199,0.001,1e-05,0.0,0.5,0.04,0.10031,0.1889,nSEG,1,LIDAR,-0.08131,0.011099999999999999,4.279473684210526,0.055499999999999994,2.167486842105263
M12200,0.001,1e-05,0.0,0.5,0.05,0.099648,0.2151,nSEG,1,LIDAR,-0.080648,-0.015100000000000002,4.244631578947368,0.07550000000000001,2.160065789473684
M12201,0.001,1e-05,0.25,-0.5,0.02,0.10218,0.1752,nSEG,1,LIDAR,-0.08318,0.024800000000000016,4.377894736842106,0.12400000000000008,2.250947368421053
M12202,0.001,1e-05,0.25,-0.5,0.03,0.10132,0.2223,nSEG,1,LIDAR,-0.08231999999999999,-0.022299999999999986,4.332631578947368,0.11149999999999993,2.2220657894736844
M12203,0.001,1e-05,0.25,-0.5,0.035,0.10096,0.2433,nSEG,1,LIDAR,-0.08195999999999999,-0.04329999999999998,4.313684210526316,0.2164999999999999,2.265092105263158
M12204,0.001,1e-05,0.25,-0.5,0.04,0.10062,0.2631,nSEG,1,LIDAR,-0.08162,-0.06309999999999999,4.29578947368421,0.31549999999999995,2.305644736842105
M12205,0.001,1e-05,0.25,-0.5,0.05,0.099996,0.2997,nSEG,1,LIDAR,-0.080996,-0.09970000000000001,4.262947368421052,0.49850000000000005,2.380723684210526
M12206,0.001,1e-05,0.25,-0.25,0.02,0.10218,0.1551,nSEG,1,LIDAR,-0.08318,0.04490000000000002,4.377894736842106,0.22450000000000012,2.301197368421053
M12207,0.001,1e-05,0.25,-0.25,0.03,0.10132,0.1968,nSEG,1,LIDAR,-0.08231999999999999,0.0032000000000000084,4.332631578947368,0.016000000000000042,2.174315789473684
M12208,0.001,1e-05,0.25,-0.25,0.035,0.10096,0.2155,nSEG,1,LIDAR,-0.08195999999999999,-0.015499999999999986,4.313684210526316,0.07749999999999993,2.1955921052631577
M12209,0.001,1e-05,0.25,-0.25,0.04,0.10062,0.233,nSEG,1,LIDAR,-0.08162,-0.033,4.29578947368421,0.165,2.230394736842105
M12210,0.001,1e-05,0.25,-0.25,0.05,0.099994,0.2654,nSEG,1,LIDAR,-0.080994,-0.06540000000000001,4.262842105263158,0.32700000000000007,2.294921052631579
M12211,0.001,1e-05,0.25,0.0,0.02,0.10218,0.1423,nSEG,1,LIDAR,-0.08318,0.0577,4.377894736842106,0.2885,2.333197368421053
M12212,0.001,1e-05,0.25,0.0,0.03,0.10133,0.1806,nSEG,1,LIDAR,-0.08233,0.0194,4.333157894736842,0.097,2.215078947368421
M12213,0.001,1e-05,0.25,0.0,0.035,0.10096,0.1976,nSEG,1,LIDAR,-0.08195999999999999,0.0024000000000000132,4.313684210526316,0.012000000000000066,2.162842105263158
M12214,0.001,1e-05,0.25,0.0,0.04,0.10062,0.2137,nSEG,1,LIDAR,-0.08162,-0.01369999999999999,4.29578947368421,0.06849999999999995,2.182144736842105
M12215,0.001,1e-05,0.25,0.0,0.05,0.099992,0.2434,nSEG,1,LIDAR,-0.080992,-0.043399999999999994,4.262736842105263,0.21699999999999997,2.2398684210526314
M12216,0.001,1e-05,0.25,0.25,0.02,0.10218,0.1331,nSEG,1,LIDAR,-0.08318,0.06690000000000002,4.377894736842106,0.3345000000000001,2.356197368421053
M12217,0.001,1e-05,0.25,0.25,0.03,0.10132,0.1689,nSEG,1,LIDAR,-0.08231999999999999,0.031100000000000017,4.332631578947368,0.15550000000000008,2.244065789473684
M12218,0.001,1e-05,0.25,0.25,0.035,0.10096,0.1848,nSEG,1,LIDAR,-0.08195999999999999,0.015200000000000019,4.313684210526316,0.0760000000000001,2.194842105263158
M12219,0.001,1e-05,0.25,0.25,0.04,0.10062,0.1999,nSEG,1,LIDAR,-0.08162,0.00010000000000001674,4.29578947368421,0.0005000000000000837,2.148144736842105
M12220,0.001,1e-05,0.25,0.25,0.05,0.09999,0.2276,nSEG,1,LIDAR,-0.08098999999999999,-0.027599999999999986,4.262631578947368,0.13799999999999993,2.200315789473684
M12221,0.001,1e-05,0.25,0.5,0.02,0.10218,0.126,nSEG,1,LIDAR,-0.08318,0.07400000000000001,4.377894736842106,0.37000000000000005,2.373947368421053
M12222,0.001,1e-05,0.25,0.5,0.03,0.10132,0.1599,nSEG,1,LIDAR,-0.08231999999999999,0.040100000000000025,4.332631578947368,0.20050000000000012,2.266565789473684
M12223,0.001,1e-05,0.25,0.5,0.035,0.10096,0.175,nSEG,1,LIDAR,-0.08195999999999999,0.025000000000000022,4.313684210526316,0.1250000000000001,2.219342105263158
M12224,0.001,1e-05,0.25,0.5,0.04,0.10062,0.1892,nSEG,1,LIDAR,-0.08162,0.010800000000000004,4.29578947368421,0.05400000000000002,2.174894736842105
M12225,0.001,1e-05,0.25,0.5,0.05,0.099996,0.2155,nSEG,1,LIDAR,-0.080996,-0.015499999999999986,4.262947368421052,0.07749999999999993,2.170223684210526
M12226,0.001,1e-05,0.5,-0.5,0.02,0.10234,0.1754,nSEG,1,LIDAR,-0.08334,0.02460000000000001,4.386315789473684,0.12300000000000005,2.2546578947368423
M12227,0.001,1e-05,0.5,-0.5,0.03,0.10153,0.2226,nSEG,1,LIDAR,-0.08252999999999999,-0.02259999999999998,4.343684210526315,0.1129999999999999,2.2283421052631573
M12228,0.001,1e-05,0.5,-0.5,0.035,0.10118,0.2437,nSEG,1,LIDAR,-0.08218,-0.04369999999999999,4.325263157894737,0.21849999999999994,2.2718815789473683
M12229,0.001,1e-05,0.5,-0.5,0.04,0.10086,0.2635,nSEG,1,LIDAR,-0.08186,-0.0635,4.308421052631579,0.3175,2.3129605263157895
M12230,0.001,1e-05,0.5,-0.5,0.05,0.10026,0.3002,nSEG,1,LIDAR,-0.08126,-0.10020000000000001,4.276842105263158,0.501,2.388921052631579
M12231,0.001,1e-05,0.5,-0.25,0.02,0.10234,0.1553,nSEG,1,LIDAR,-0.08334,0.04470000000000002,4.386315789473684,0.2235000000000001,2.3049078947368424
M12232,0.001,1e-05,0.5,-0.25,0.03,0.10153,0.1971,nSEG,1,LIDAR,-0.08252999999999999,0.0029000000000000137,4.343684210526315,0.014500000000000068,2.1790921052631576
M12233,0.001,1e-05,0.5,-0.25,0.035,0.10118,0.2157,nSEG,1,LIDAR,-0.08218,-0.015699999999999992,4.325263157894737,0.07849999999999996,2.2018815789473685
M12234,0.001,1e-05,0.5,-0.25,0.04,0.10086,0.2333,nSEG,1,LIDAR,-0.08186,-0.033299999999999996,4.308421052631579,0.16649999999999998,2.2374605263157896
M12235,0.001,1e-05,0.5,-0.25,0.05,0.10026,0.2658,nSEG,1,LIDAR,-0.08126,-0.06579999999999997,4.276842105263158,0.32899999999999985,2.3029210526315786
M12236,0.001,1e-05,0.5,0.0,0.02,0.10234,0.1424,nSEG,1,LIDAR,-0.08334,0.05760000000000001,4.386315789473684,0.28800000000000003,2.3371578947368423
M12237,0.001,1e-05,0.5,0.0,0.03,0.10152,0.1808,nSEG,1,LIDAR,-0.08252,0.019200000000000023,4.343157894736842,0.09600000000000011,2.219578947368421
M12238,0.001,1e-05,0.5,0.0,0.035,0.10118,0.1979,nSEG,1,LIDAR,-0.08218,0.0021000000000000185,4.325263157894737,0.010500000000000093,2.1678815789473687
M12239,0.001,1e-05,0.5,0.0,0.04,0.10085,0.214,nSEG,1,LIDAR,-0.08184999999999999,-0.013999999999999985,4.307894736842105,0.06999999999999992,2.1889473684210525
M12240,0.001,1e-05,0.5,0.0,0.05,0.10026,0.2438,nSEG,1,LIDAR,-0.08126,-0.04379999999999998,4.276842105263158,0.2189999999999999,2.247921052631579
M12241,0.001,1e-05,0.5,0.25,0.02,0.10234,0.1332,nSEG,1,LIDAR,-0.08334,0.0668,4.386315789473684,0.33399999999999996,2.360157894736842
M12242,0.001,1e-05,0.5,0.25,0.03,0.10152,0.1691,nSEG,1,LIDAR,-0.08252,0.03090000000000001,4.343157894736842,0.15450000000000005,2.2488289473684206
M12243,0.001,1e-05,0.5,0.25,0.035,0.10117,0.1851,nSEG,1,LIDAR,-0.08216999999999999,0.014900000000000024,4.3247368421052625,0.07450000000000012,2.1996184210526315
M12244,0.001,1e-05,0.5,0.25,0.04,0.10085,0.2001,nSEG,1,LIDAR,-0.08184999999999999,-9.999999999998899e-05,4.307894736842105,0.0004999999999999449,2.1541973684210522
M12245,0.001,1e-05,0.5,0.25,0.05,0.10026,0.228,nSEG,1,LIDAR,-0.08126,-0.027999999999999997,4.276842105263158,0.13999999999999999,2.2084210526315786
M12246,0.001,1e-05,0.5,0.5,0.02,0.10234,0.1261,nSEG,1,LIDAR,-0.08334,0.07390000000000002,4.386315789473684,0.3695000000000001,2.3779078947368424
M12247,0.001,1e-05,0.5,0.5,0.03,0.10152,0.1601,nSEG,1,LIDAR,-0.08252,0.03990000000000002,4.343157894736842,0.1995000000000001,2.271328947368421
M12248,0.001,1e-05,0.5,0.5,0.035,0.10117,0.1752,nSEG,1,LIDAR,-0.08216999999999999,0.024800000000000016,4.3247368421052625,0.12400000000000008,2.224368421052631
M12249,0.001,1e-05,0.5,0.5,0.04,0.10085,0.1895,nSEG,1,LIDAR,-0.08184999999999999,0.01050000000000001,4.307894736842105,0.05250000000000005,2.1801973684210525
M12250,0.001,1e-05,0.5,0.5,0.05,0.10026,0.2159,nSEG,1,LIDAR,-0.08126,-0.015899999999999997,4.276842105263158,0.07949999999999999,2.178171052631579
M12251,0.001,5.5e-05,-0.5,-0.5,0.02,0.1189,0.1918,nSEG,1,LIDAR,-0.0999,0.008200000000000013,5.257894736842106,0.041000000000000064,2.649447368421053
M12252,0.001,5.5e-05,-0.5,-0.5,0.03,0.11807,0.2437,nSEG,1,LIDAR,-0.09906999999999999,-0.04369999999999999,5.214210526315789,0.21849999999999994,2.716355263157894
M12253,0.001,5.5e-05,-0.5,-0.5,0.035,0.11766,0.2667,nSEG,1,LIDAR,-0.09866,-0.06669999999999998,5.192631578947369,0.3334999999999999,2.7630657894736843
M12254,0.001,5.5e-05,-0.5,-0.5,0.04,0.11732,0.2885,nSEG,1,LIDAR,-0.09831999999999999,-0.08849999999999997,5.174736842105263,0.44249999999999984,2.8086184210526315
M12255,0.001,5.5e-05,-0.5,-0.5,0.05,0.11663,0.3286,nSEG,1,LIDAR,-0.09763,-0.1286,5.138421052631579,0.6429999999999999,2.8907105263157895
M12256,0.001,5.5e-05,-0.5,-0.25,0.02,0.11896,0.1699,nSEG,1,LIDAR,-0.09996,0.030100000000000016,5.261052631578947,0.15050000000000008,2.7057763157894734
M12257,0.001,5.5e-05,-0.5,-0.25,0.03,0.11802,0.2157,nSEG,1,LIDAR,-0.09902,-0.015699999999999992,5.211578947368421,0.07849999999999996,2.6450394736842107
M12258,0.001,5.5e-05,-0.5,-0.25,0.035,0.11754,0.236,nSEG,1,LIDAR,-0.09854,-0.035999999999999976,5.186315789473684,0.17999999999999988,2.683157894736842
M12259,0.001,5.5e-05,-0.5,-0.25,0.04,0.11724,0.2553,nSEG,1,LIDAR,-0.09824,-0.055300000000000016,5.170526315789473,0.2765000000000001,2.723513157894737
M12260,0.001,5.5e-05,-0.5,-0.25,0.05,0.11658,0.2909,nSEG,1,LIDAR,-0.09758,-0.09089999999999998,5.135789473684211,0.4544999999999999,2.795144736842105
M12261,0.001,5.5e-05,-0.5,0.0,0.02,0.1189,0.1558,nSEG,1,LIDAR,-0.0999,0.04420000000000002,5.257894736842106,0.22100000000000009,2.739447368421053
M12262,0.001,5.5e-05,-0.5,0.0,0.03,0.11796,0.1978,nSEG,1,LIDAR,-0.09895999999999999,0.0022000000000000075,5.208421052631579,0.011000000000000038,2.6097105263157894
M12263,0.001,5.5e-05,-0.5,0.0,0.035,0.11758,0.2165,nSEG,1,LIDAR,-0.09858,-0.016499999999999987,5.188421052631579,0.08249999999999993,2.6354605263157893
M12264,0.001,5.5e-05,-0.5,0.0,0.04,0.1172,0.2342,nSEG,1,LIDAR,-0.0982,-0.03419999999999998,5.168421052631579,0.1709999999999999,2.6697105263157894
M12265,0.001,5.5e-05,-0.5,0.0,0.05,0.11654,0.2668,nSEG,1,LIDAR,-0.09754,-0.06679999999999997,5.133684210526316,0.33399999999999985,2.733842105263158
M12266,0.001,5.5e-05,-0.5,0.25,0.02,0.11886,0.1457,nSEG,1,LIDAR,-0.09985999999999999,0.054300000000000015,5.25578947368421,0.2715000000000001,2.763644736842105
M12267,0.001,5.5e-05,-0.5,0.25,0.03,0.11792,0.1849,nSEG,1,LIDAR,-0.09892,0.015100000000000002,5.206315789473684,0.07550000000000001,2.640907894736842
M12268,0.001,5.5e-05,-0.5,0.25,0.035,0.11757,0.2025,nSEG,1,LIDAR,-0.09856999999999999,-0.0025000000000000022,5.187894736842105,0.012500000000000011,2.6001973684210524
M12269,0.001,5.5e-05,-0.5,0.25,0.04,0.11711,0.2189,nSEG,1,LIDAR,-0.09811,-0.0189,5.163684210526316,0.0945,2.629092105263158
M12270,0.001,5.5e-05,-0.5,0.25,0.05,0.1165,0.2495,nSEG,1,LIDAR,-0.0975,-0.04949999999999999,5.131578947368421,0.24749999999999994,2.6895394736842104
M12271,0.001,5.5e-05,-0.5,0.5,0.02,0.11883,0.1379,nSEG,1,LIDAR,-0.09983,0.062100000000000016,5.25421052631579,0.31050000000000005,2.782355263157895
M12272,0.001,5.5e-05,-0.5,0.5,0.03,0.11789,0.1751,nSEG,1,LIDAR,-0.09888999999999999,0.024900000000000005,5.204736842105262,0.12450000000000003,2.6646184210526314
M12273,0.001,5.5e-05,-0.5,0.5,0.035,0.11753,0.1917,nSEG,1,LIDAR,-0.09852999999999999,0.008300000000000002,5.18578947368421,0.04150000000000001,2.613644736842105
M12274,0.001,5.5e-05,-0.5,0.5,0.04,0.11716,0.2073,nSEG,1,LIDAR,-0.09816,-0.007300000000000001,5.166315789473684,0.036500000000000005,2.601407894736842
M12275,0.001,5.5e-05,-0.5,0.5,0.05,0.11647,0.2361,nSEG,1,LIDAR,-0.09747,-0.03609999999999999,5.13,0.18049999999999997,2.65525
M12276,0.001,5.5e-05,-0.25,-0.5,0.02,0.11943,0.1923,nSEG,1,LIDAR,-0.10042999999999999,0.007700000000000012,5.28578947368421,0.03850000000000006,2.662144736842105
M12277,0.001,5.5e-05,-0.25,-0.5,0.03,0.11859,0.2443,nSEG,1,LIDAR,-0.09959,-0.04429999999999998,5.241578947368421,0.2214999999999999,2.7315394736842102
M12278,0.001,5.5e-05,-0.25,-0.5,0.035,0.11823,0.2675,nSEG,1,LIDAR,-0.09923,-0.0675,5.222631578947368,0.3375,2.780065789473684
M12279,0.001,5.5e-05,-0.25,-0.5,0.04,0.1179,0.2893,nSEG,1,LIDAR,-0.0989,-0.08929999999999999,5.205263157894737,0.44649999999999995,2.8258815789473686
M12280,0.001,5.5e-05,-0.25,-0.5,0.05,0.11729,0.3298,nSEG,1,LIDAR,-0.09829,-0.12979999999999997,5.173157894736843,0.6489999999999998,2.9110789473684213
M12281,0.001,5.5e-05,-0.25,-0.25,0.02,0.11933,0.1702,nSEG,1,LIDAR,-0.10033,0.02980000000000002,5.280526315789474,0.1490000000000001,2.714763157894737
M12282,0.001,5.5e-05,-0.25,-0.25,0.03,0.11851,0.2162,nSEG,1,LIDAR,-0.09951,-0.016199999999999992,5.237368421052632,0.08099999999999996,2.659184210526316
M12283,0.001,5.5e-05,-0.25,-0.25,0.035,0.11818,0.2368,nSEG,1,LIDAR,-0.09917999999999999,-0.0368,5.22,0.184,2.702
M12284,0.001,5.5e-05,-0.25,-0.25,0.04,0.11786,0.2561,nSEG,1,LIDAR,-0.09886,-0.05609999999999998,5.203157894736842,0.2804999999999999,2.741828947368421
M12285,0.001,5.5e-05,-0.25,-0.25,0.05,0.11726,0.2919,nSEG,1,LIDAR,-0.09826,-0.09189999999999998,5.171578947368421,0.4594999999999999,2.8155394736842108
