model,kt,ka,st_coeff,sa_coeff,n,flow_out_reach,stream_depth,geom,icalc,elev,flow_diff,depth_diff,flow_perc_err,depth_perc_err,combined_perc_err
M11062,0.0001,5.5e-05,0.0,0.0,0.035,0.069324,0.2034,nSEG,2,LIDAR,-0.050323999999999994,-0.0033999999999999864,2.6486315789473682,0.016999999999999932,1.332815789473684
M11063,0.0001,5.5e-05,0.0,0.0,0.04,0.069237,0.2178,nSEG,2,LIDAR,-0.050237000000000004,-0.017799999999999983,2.6440526315789477,0.08899999999999991,1.3665263157894738
M11064,0.0001,5.5e-05,0.0,0.0,0.05,0.069082,0.2444,nSEG,2,LIDAR,-0.050082,-0.044399999999999995,2.6358947368421055,0.22199999999999998,1.4289473684210527
M11065,0.0001,5.5e-05,0.0,0.0,0.08,0.06861,0.3113,nSEG,2,LIDAR,-0.04961,-0.11130000000000001,2.6110526315789473,0.5565,1.5837763157894735
M11066,0.0001,5.5e-05,0.0,0.25,0.03,0.069456,0.1775,nSEG,2,LIDAR,-0.050456,0.02250000000000002,2.6555789473684213,0.1125000000000001,1.3840394736842108
M11067,0.0001,5.5e-05,0.0,0.25,0.035,0.069369,0.192,nSEG,2,LIDAR,-0.050369,0.008000000000000007,2.651,0.040000000000000036,1.3455
M11068,0.0001,5.5e-05,0.0,0.25,0.04,0.069286,0.2056,nSEG,2,LIDAR,-0.050286,-0.005599999999999994,2.6466315789473684,0.02799999999999997,1.3373157894736842
M11069,0.0001,5.5e-05,0.0,0.25,0.05,0.069134,0.2307,nSEG,2,LIDAR,-0.050134,-0.030699999999999977,2.6386315789473684,0.1534999999999999,1.396065789473684
M11070,0.0001,5.5e-05,0.0,0.25,0.08,0.068698,0.2939,nSEG,2,LIDAR,-0.04969799999999999,-0.09389999999999998,2.6156842105263154,0.4694999999999999,1.5425921052631577
M11071,0.0001,5.5e-05,0.0,0.5,0.03,0.069485,0.1694,nSEG,2,LIDAR,-0.050485,0.030600000000000016,2.657105263157895,0.15300000000000008,1.4050526315789476
M11072,0.0001,5.5e-05,0.0,0.5,0.035,0.069404,0.1833,nSEG,2,LIDAR,-0.05040399999999999,0.01670000000000002,2.6528421052631574,0.0835000000000001,1.3681710526315787
M11073,0.0001,5.5e-05,0.0,0.5,0.04,0.069323,0.1962,nSEG,2,LIDAR,-0.05032299999999999,0.003799999999999998,2.6485789473684207,0.01899999999999999,1.3337894736842104
M11074,0.0001,5.5e-05,0.0,0.5,0.05,0.069174,0.2201,nSEG,2,LIDAR,-0.050173999999999996,-0.02009999999999998,2.640736842105263,0.1004999999999999,1.3706184210526313
M11075,0.0001,5.5e-05,0.0,0.5,0.08,0.068759,0.2804,nSEG,2,LIDAR,-0.049759,-0.08039999999999997,2.618894736842105,0.40199999999999986,1.5104473684210524
M11076,0.0001,5.5e-05,0.25,-0.5,0.03,0.06929,0.2247,nSEG,2,LIDAR,-0.05029,-0.0247,2.646842105263158,0.1235,1.385171052631579
M11077,0.0001,5.5e-05,0.25,-0.5,0.035,0.069191,0.2434,nSEG,2,LIDAR,-0.050191,-0.043399999999999994,2.6416315789473686,0.21699999999999997,1.4293157894736843
M11078,0.0001,5.5e-05,0.25,-0.5,0.04,0.069099,0.2608,nSEG,2,LIDAR,-0.05009899999999999,-0.060799999999999965,2.63678947368421,0.3039999999999998,1.4703947368421049
M11079,0.0001,5.5e-05,0.25,-0.5,0.05,0.068873,0.2925,nSEG,2,LIDAR,-0.049873,-0.09249999999999997,2.6248947368421054,0.46249999999999986,1.5436973684210527
M11080,0.0001,5.5e-05,0.25,-0.5,0.08,0.068358,0.3722,nSEG,2,LIDAR,-0.049358,-0.17219999999999996,2.5977894736842106,0.8609999999999998,1.7293947368421052
M11081,0.0001,5.5e-05,0.25,-0.25,0.03,0.069379,0.2024,nSEG,2,LIDAR,-0.05037899999999999,-0.0023999999999999855,2.6515263157894733,0.011999999999999927,1.3317631578947366
M11082,0.0001,5.5e-05,0.25,-0.25,0.035,0.069284,0.2191,nSEG,2,LIDAR,-0.050283999999999995,-0.019099999999999978,2.6465263157894734,0.09549999999999989,1.3710131578947367
M11083,0.0001,5.5e-05,0.25,-0.25,0.04,0.069197,0.2347,nSEG,2,LIDAR,-0.05019699999999999,-0.03469999999999998,2.6419473684210524,0.1734999999999999,1.407723684210526
M11084,0.0001,5.5e-05,0.25,-0.25,0.05,0.069039,0.2634,nSEG,2,LIDAR,-0.050039,-0.06340000000000001,2.6336315789473685,0.31700000000000006,1.4753157894736844
M11085,0.0001,5.5e-05,0.25,-0.25,0.08,0.068536,0.3354,nSEG,2,LIDAR,-0.049536,-0.13539999999999996,2.607157894736842,0.6769999999999998,1.6420789473684207
M11086,0.0001,5.5e-05,0.25,0.0,0.03,0.069437,0.1879,nSEG,2,LIDAR,-0.050436999999999996,0.0121,2.654578947368421,0.0605,1.3575394736842106
M11087,0.0001,5.5e-05,0.25,0.0,0.035,0.069346,0.2034,nSEG,2,LIDAR,-0.050346,-0.0033999999999999864,2.6497894736842107,0.016999999999999932,1.3333947368421053
M11088,0.0001,5.5e-05,0.25,0.0,0.04,0.069261,0.2179,nSEG,2,LIDAR,-0.050261,-0.0179,2.6453157894736843,0.0895,1.3674078947368422
M11089,0.0001,5.5e-05,0.25,0.0,0.05,0.069109,0.2445,nSEG,2,LIDAR,-0.050109,-0.044499999999999984,2.6373157894736843,0.22249999999999992,1.429907894736842
M11090,0.0001,5.5e-05,0.25,0.0,0.08,0.068647,0.3114,nSEG,2,LIDAR,-0.049647,-0.1114,2.613,0.5569999999999999,1.585
M11091,0.0001,5.5e-05,0.25,0.25,0.03,0.069476,0.1775,nSEG,2,LIDAR,-0.05047599999999999,0.02250000000000002,2.6566315789473682,0.1125000000000001,1.3845657894736842
M11092,0.0001,5.5e-05,0.25,0.25,0.035,0.069391,0.1921,nSEG,2,LIDAR,-0.05039099999999999,0.007900000000000018,2.652157894736842,0.03950000000000009,1.345828947368421
M11093,0.0001,5.5e-05,0.25,0.25,0.04,0.06931,0.2057,nSEG,2,LIDAR,-0.050309999999999994,-0.005699999999999983,2.647894736842105,0.028499999999999914,1.3381973684210524
M11094,0.0001,5.5e-05,0.25,0.25,0.05,0.069161,0.2308,nSEG,2,LIDAR,-0.050161,-0.030799999999999994,2.640052631578947,0.15399999999999997,1.3970263157894736
M11095,0.0001,5.5e-05,0.25,0.25,0.08,0.068735,0.294,nSEG,2,LIDAR,-0.049735,-0.09399999999999997,2.6176315789473685,0.46999999999999986,1.5438157894736841
M11096,0.0001,5.5e-05,0.25,0.5,0.03,0.069506,0.1694,nSEG,2,LIDAR,-0.050505999999999995,0.030600000000000016,2.658210526315789,0.15300000000000008,1.4056052631578946
M11097,0.0001,5.5e-05,0.25,0.5,0.035,0.069426,0.1833,nSEG,2,LIDAR,-0.050426,0.01670000000000002,2.654,0.0835000000000001,1.36875
M11098,0.0001,5.5e-05,0.25,0.5,0.04,0.069347,0.1962,nSEG,2,LIDAR,-0.050347,0.003799999999999998,2.649842105263158,0.01899999999999999,1.3344210526315792
M11099,0.0001,5.5e-05,0.25,0.5,0.05,0.069202,0.2201,nSEG,2,LIDAR,-0.050202,-0.02009999999999998,2.6422105263157896,0.1004999999999999,1.3713552631578947
M11100,0.0001,5.5e-05,0.25,0.5,0.08,0.068796,0.2805,nSEG,2,LIDAR,-0.04979599999999999,-0.08050000000000002,2.6208421052631574,0.4025000000000001,1.5116710526315789
M11101,0.0001,5.5e-05,0.5,-0.5,0.03,0.069306,0.2247,nSEG,2,LIDAR,-0.050306000000000003,-0.0247,2.647684210526316,0.1235,1.385592105263158
M11102,0.0001,5.5e-05,0.5,-0.5,0.035,0.069208,0.2434,nSEG,2,LIDAR,-0.050208,-0.043399999999999994,2.642526315789474,0.21699999999999997,1.429763157894737
M11103,0.0001,5.5e-05,0.5,-0.5,0.04,0.069118,0.2608,nSEG,2,LIDAR,-0.050117999999999996,-0.060799999999999965,2.6377894736842102,0.3039999999999998,1.470894736842105
M11104,0.0001,5.5e-05,0.5,-0.5,0.05,0.068894,0.2925,nSEG,2,LIDAR,-0.049893999999999994,-0.09249999999999997,2.626,0.46249999999999986,1.54425
M11105,0.0001,5.5e-05,0.5,-0.5,0.08,0.068386,0.3723,nSEG,2,LIDAR,-0.049386,-0.1723,2.599263157894737,0.8615,1.7303815789473684
M11106,0.0001,5.5e-05,0.5,-0.25,0.03,0.069395,0.2024,nSEG,2,LIDAR,-0.050394999999999995,-0.0023999999999999855,2.6523684210526315,0.011999999999999927,1.3321842105263157
M11107,0.0001,5.5e-05,0.5,-0.25,0.035,0.069301,0.2191,nSEG,2,LIDAR,-0.050301,-0.019099999999999978,2.647421052631579,0.09549999999999989,1.3714605263157895
M11108,0.0001,5.5e-05,0.5,-0.25,0.04,0.069215,0.2348,nSEG,2,LIDAR,-0.050214999999999996,-0.0348,2.642894736842105,0.174,1.4084473684210526
M11109,0.0001,5.5e-05,0.5,-0.25,0.05,0.06906,0.2635,nSEG,2,LIDAR,-0.05005999999999999,-0.0635,2.634736842105263,0.3175,1.4761184210526315
M11110,0.0001,5.5e-05,0.5,-0.25,0.08,0.068565,0.3355,nSEG,2,LIDAR,-0.049565,-0.1355,2.6086842105263157,0.6775,1.643092105263158
M11111,0.0001,5.5e-05,0.5,0.0,0.03,0.069452,0.188,nSEG,2,LIDAR,-0.050452,0.01200000000000001,2.6553684210526316,0.06000000000000005,1.3576842105263158
M11112,0.0001,5.5e-05,0.5,0.0,0.035,0.069364,0.2034,nSEG,2,LIDAR,-0.05036399999999999,-0.0033999999999999864,2.6507368421052626,0.016999999999999932,1.3338684210526313
M11113,0.0001,5.5e-05,0.5,0.0,0.04,0.06928,0.2179,nSEG,2,LIDAR,-0.05027999999999999,-0.0179,2.6463157894736837,0.0895,1.367907894736842
M11114,0.0001,5.5e-05,0.5,0.0,0.05,0.06913,0.2445,nSEG,2,LIDAR,-0.050129999999999994,-0.044499999999999984,2.638421052631579,0.22249999999999992,1.4304605263157892
M11115,0.0001,5.5e-05,0.5,0.0,0.08,0.068675,0.3115,nSEG,2,LIDAR,-0.049675,-0.11149999999999999,2.6144736842105263,0.5574999999999999,1.585986842105263
M11116,0.0001,5.5e-05,0.5,0.25,0.03,0.069492,0.1775,nSEG,2,LIDAR,-0.050491999999999995,0.02250000000000002,2.657473684210526,0.1125000000000001,1.3849868421052631
M11117,0.0001,5.5e-05,0.5,0.25,0.035,0.069409,0.1921,nSEG,2,LIDAR,-0.050408999999999995,0.007900000000000018,2.6531052631578946,0.03950000000000009,1.3463026315789475
M11118,0.0001,5.5e-05,0.5,0.25,0.04,0.069329,0.2057,nSEG,2,LIDAR,-0.050329,-0.005699999999999983,2.6488947368421054,0.028499999999999914,1.3386973684210526
M11119,0.0001,5.5e-05,0.5,0.25,0.05,0.069183,0.2308,nSEG,2,LIDAR,-0.05018299999999999,-0.030799999999999994,2.6412105263157892,0.15399999999999997,1.3976052631578946
M11120,0.0001,5.5e-05,0.5,0.25,0.08,0.068763,0.2941,nSEG,2,LIDAR,-0.049763,-0.09409999999999996,2.619105263157895,0.4704999999999998,1.5448026315789474
M11121,0.0001,5.5e-05,0.5,0.5,0.03,0.069522,0.1695,nSEG,2,LIDAR,-0.050522,0.0305,2.6590526315789473,0.1525,1.4057763157894736
M11122,0.0001,5.5e-05,0.5,0.5,0.035,0.069444,0.1833,nSEG,2,LIDAR,-0.050444,0.01670000000000002,2.6549473684210527,0.0835000000000001,1.3692236842105263
M11123,0.0001,5.5e-05,0.5,0.5,0.04,0.069366,0.1963,nSEG,2,LIDAR,-0.050365999999999994,0.003700000000000009,2.6508421052631577,0.018500000000000044,1.3346710526315788
M11124,0.0001,5.5e-05,0.5,0.5,0.05,0.069224,0.2201,nSEG,2,LIDAR,-0.05022399999999999,-0.02009999999999998,2.643368421052631,0.1004999999999999,1.3719342105263155
M11125,0.0001,5.5e-05,0.5,0.5,0.08,0.068824,0.2805,nSEG,2,LIDAR,-0.04982399999999999,-0.08050000000000002,2.6223157894736837,0.4025000000000001,1.512407894736842
M11126,0.0001,0.0001,-0.5,-0.5,0.03,0.094327,0.264,nSEG,2,LIDAR,-0.07532699999999999,-0.064,3.9645789473684205,0.32,2.1422894736842104
M11127,0.0001,0.0001,-0.5,-0.5,0.035,0.094355,0.2862,nSEG,2,LIDAR,-0.07535499999999999,-0.0862,3.966052631578947,0.431,2.1985263157894734
M11128,0.0001,0.0001,-0.5,-0.5,0.04,0.09438,0.3069,nSEG,2,LIDAR,-0.07538,-0.1069,3.967368421052632,0.5345,2.250934210526316
M11129,0.0001,0.0001,-0.5,-0.5,0.05,0.094324,0.3446,nSEG,2,LIDAR,-0.075324,-0.1446,3.9644210526315793,0.723,2.34371052631579
M11130,0.0001,0.0001,-0.5,-0.5,0.08,0.094199,0.4394,nSEG,2,LIDAR,-0.075199,-0.2394,3.957842105263158,1.1969999999999998,2.577421052631579
M11131,0.0001,0.0001,-0.5,-0.25,0.03,0.094256,0.2374,nSEG,2,LIDAR,-0.075256,-0.03739999999999999,3.960842105263158,0.18699999999999994,2.073921052631579
M11132,0.0001,0.0001,-0.5,-0.25,0.035,0.094278,0.2573,nSEG,2,LIDAR,-0.075278,-0.05729999999999996,3.962,0.2864999999999998,2.12425
M11133,0.0001,0.0001,-0.5,-0.25,0.04,0.094299,0.2759,nSEG,2,LIDAR,-0.07529899999999999,-0.07589999999999997,3.9631052631578942,0.37949999999999984,2.171302631578947
M11134,0.0001,0.0001,-0.5,-0.25,0.05,0.094334,0.3101,nSEG,2,LIDAR,-0.075334,-0.11009999999999998,3.9649473684210528,0.5504999999999999,2.2577236842105264
M11135,0.0001,0.0001,-0.5,-0.25,0.08,0.094216,0.3957,nSEG,2,LIDAR,-0.07521599999999999,-0.19569999999999999,3.958736842105263,0.9784999999999999,2.468618421052631
M11136,0.0001,0.0001,-0.5,0.0,0.03,0.094212,0.2202,nSEG,2,LIDAR,-0.075212,-0.020199999999999996,3.9585263157894737,0.10099999999999998,2.029763157894737
M11137,0.0001,0.0001,-0.5,0.0,0.035,0.094228,0.2386,nSEG,2,LIDAR,-0.075228,-0.038599999999999995,3.959368421052632,0.19299999999999998,2.076184210526316
M11138,0.0001,0.0001,-0.5,0.0,0.04,0.094245,0.2559,nSEG,2,LIDAR,-0.07524499999999999,-0.055900000000000005,3.9602631578947367,0.2795,2.119881578947368
M11139,0.0001,0.0001,-0.5,0.0,0.05,0.094275,0.2875,nSEG,2,LIDAR,-0.075275,-0.08749999999999997,3.9618421052631576,0.43749999999999983,2.1996710526315786
M11140,0.0001,0.0001,-0.5,0.0,0.08,0.094202,0.3672,nSEG,2,LIDAR,-0.07520199999999999,-0.16720000000000002,3.9579999999999997,0.8360000000000001,2.397
M11141,0.0001,0.0001,-0.5,0.25,0.03,0.094181,0.2077,nSEG,2,LIDAR,-0.075181,-0.007699999999999985,3.9568947368421052,0.03849999999999992,1.9976973684210526
M11142,0.0001,0.0001,-0.5,0.25,0.035,0.094193,0.2251,nSEG,2,LIDAR,-0.075193,-0.025099999999999983,3.957526315789474,0.12549999999999992,2.041513157894737
M11143,0.0001,0.0001,-0.5,0.25,0.04,0.094206,0.2413,nSEG,2,LIDAR,-0.075206,-0.041299999999999976,3.9582105263157894,0.20649999999999988,2.0823552631578948
M11144,0.0001,0.0001,-0.5,0.25,0.05,0.094231,0.2712,nSEG,2,LIDAR,-0.07523099999999999,-0.07119999999999999,3.9595263157894736,0.3559999999999999,2.157763157894737
M11145,0.0001,0.0001,-0.5,0.25,0.08,0.094183,0.3465,nSEG,2,LIDAR,-0.075183,-0.14649999999999996,3.9570000000000003,0.7324999999999998,2.34475
M11146,0.0001,0.0001,-0.5,0.5,0.03,0.094174,0.1981,nSEG,2,LIDAR,-0.07517399999999999,0.0019000000000000128,3.9565263157894734,0.009500000000000064,1.9830131578947368
M11147,0.0001,0.0001,-0.5,0.5,0.035,0.094167,0.2146,nSEG,2,LIDAR,-0.075167,-0.014600000000000002,3.956157894736842,0.07300000000000001,2.0145789473684212
M11148,0.0001,0.0001,-0.5,0.5,0.04,0.094177,0.2301,nSEG,2,LIDAR,-0.075177,-0.030099999999999988,3.9566842105263156,0.15049999999999994,2.053592105263158
M11149,0.0001,0.0001,-0.5,0.5,0.05,0.094198,0.2585,nSEG,2,LIDAR,-0.075198,-0.058499999999999996,3.9577894736842105,0.2925,2.1251447368421053
M11150,0.0001,0.0001,-0.5,0.5,0.08,0.094165,0.3304,nSEG,2,LIDAR,-0.075165,-0.13040000000000002,3.956052631578947,0.652,2.3040263157894736
M11151,0.0001,0.0001,-0.25,-0.5,0.03,0.094365,0.264,nSEG,2,LIDAR,-0.075365,-0.064,3.966578947368421,0.32,2.1432894736842107
M11152,0.0001,0.0001,-0.25,-0.5,0.035,0.094396,0.2862,nSEG,2,LIDAR,-0.07539599999999999,-0.0862,3.968210526315789,0.431,2.1996052631578946
M11153,0.0001,0.0001,-0.25,-0.5,0.04,0.094425,0.3069,nSEG,2,LIDAR,-0.07542499999999999,-0.1069,3.969736842105263,0.5345,2.2521184210526313
M11154,0.0001,0.0001,-0.25,-0.5,0.05,0.094374,0.3447,nSEG,2,LIDAR,-0.075374,-0.1447,3.967052631578947,0.7234999999999999,2.3452763157894734
M11155,0.0001,0.0001,-0.25,-0.5,0.08,0.094265,0.4395,nSEG,2,LIDAR,-0.075265,-0.2395,3.961315789473684,1.1974999999999998,2.5794078947368417
M11156,0.0001,0.0001,-0.25,-0.25,0.03,0.094293,0.2374,nSEG,2,LIDAR,-0.075293,-0.03739999999999999,3.9627894736842104,0.18699999999999994,2.074894736842105
M11157,0.0001,0.0001,-0.25,-0.25,0.035,0.094319,0.2574,nSEG,2,LIDAR,-0.075319,-0.05740000000000001,3.964157894736842,0.28700000000000003,2.125578947368421
M11158,0.0001,0.0001,-0.25,-0.25,0.04,0.094343,0.276,nSEG,2,LIDAR,-0.075343,-0.07600000000000001,3.9654210526315787,0.38000000000000006,2.1727105263157895
M11159,0.0001,0.0001,-0.25,-0.25,0.05,0.094384,0.3102,nSEG,2,LIDAR,-0.07538399999999999,-0.11019999999999996,3.9675789473684206,0.5509999999999998,2.2592894736842104
M11160,0.0001,0.0001,-0.25,-0.25,0.08,0.094282,0.3958,nSEG,2,LIDAR,-0.075282,-0.19579999999999997,3.96221052631579,0.9789999999999999,2.470605263157895
M11161,0.0001,0.0001,-0.25,0.0,0.03,0.094249,0.2202,nSEG,2,LIDAR,-0.075249,-0.020199999999999996,3.9604736842105264,0.10099999999999998,2.030736842105263
M11162,0.0001,0.0001,-0.25,0.0,0.035,0.094269,0.2387,nSEG,2,LIDAR,-0.075269,-0.038699999999999984,3.961526315789474,0.19349999999999992,2.077513157894737
M11163,0.0001,0.0001,-0.25,0.0,0.04,0.094289,0.2559,nSEG,2,LIDAR,-0.075289,-0.055900000000000005,3.9625789473684208,0.2795,2.12103947368421
M11164,0.0001,0.0001,-0.25,0.0,0.05,0.094325,0.2876,nSEG,2,LIDAR,-0.075325,-0.08760000000000001,3.9644736842105264,0.43800000000000006,2.201236842105263
M11165,0.0001,0.0001,-0.25,0.0,0.08,0.094268,0.3673,nSEG,2,LIDAR,-0.075268,-0.1673,3.9614736842105267,0.8365,2.3989868421052636
M11166,0.0001,0.0001,-0.25,0.25,0.03,0.094218,0.2077,nSEG,2,LIDAR,-0.075218,-0.007699999999999985,3.9588421052631575,0.03849999999999992,1.9986710526315787
M11167,0.0001,0.0001,-0.25,0.25,0.035,0.094234,0.2251,nSEG,2,LIDAR,-0.075234,-0.025099999999999983,3.9596842105263157,0.12549999999999992,2.0425921052631577
M11168,0.0001,0.0001,-0.25,0.25,0.04,0.09425,0.2414,nSEG,2,LIDAR,-0.07525,-0.04139999999999999,3.9605263157894735,0.20699999999999996,2.0837631578947367
M11169,0.0001,0.0001,-0.25,0.25,0.05,0.094282,0.2713,nSEG,2,LIDAR,-0.075282,-0.07129999999999997,3.96221052631579,0.3564999999999999,2.1593552631578947
M11170,0.0001,0.0001,-0.25,0.25,0.08,0.094249,0.3466,nSEG,2,LIDAR,-0.075249,-0.1466,3.9604736842105264,0.733,2.3467368421052632
M11171,0.0001,0.0001,-0.25,0.5,0.03,0.094211,0.1982,nSEG,2,LIDAR,-0.075211,0.0018000000000000238,3.9584736842105266,0.009000000000000119,1.9837368421052632
M11172,0.0001,0.0001,-0.25,0.5,0.035,0.094207,0.2146,nSEG,2,LIDAR,-0.075207,-0.014600000000000002,3.958263157894737,0.07300000000000001,2.0156315789473687
M11173,0.0001,0.0001,-0.25,0.5,0.04,0.094221,0.2301,nSEG,2,LIDAR,-0.075221,-0.030099999999999988,3.959,0.15049999999999994,2.05475
M11174,0.0001,0.0001,-0.25,0.5,0.05,0.094248,0.2586,nSEG,2,LIDAR,-0.075248,-0.058599999999999985,3.960421052631579,0.2929999999999999,2.1267105263157893
M11175,0.0001,0.0001,-0.25,0.5,0.08,0.094232,0.3305,nSEG,2,LIDAR,-0.075232,-0.1305,3.9595789473684206,0.6525,2.3060394736842103
M11176,0.0001,0.0001,0.0,-0.5,0.03,0.094388,0.2641,nSEG,2,LIDAR,-0.075388,-0.06409999999999999,3.9677894736842103,0.32049999999999995,2.144144736842105
M11177,0.0001,0.0001,0.0,-0.5,0.035,0.094422,0.2863,nSEG,2,LIDAR,-0.075422,-0.08629999999999999,3.9695789473684213,0.43149999999999994,2.2005394736842105
M11178,0.0001,0.0001,0.0,-0.5,0.04,0.094453,0.307,nSEG,2,LIDAR,-0.07545299999999999,-0.10699999999999998,3.9712105263157893,0.5349999999999999,2.2531052631578947
M11179,0.0001,0.0001,0.0,-0.5,0.05,0.094406,0.3448,nSEG,2,LIDAR,-0.075406,-0.14479999999999998,3.968736842105263,0.7239999999999999,2.3463684210526314
M11180,0.0001,0.0001,0.0,-0.5,0.08,0.094308,0.4396,nSEG,2,LIDAR,-0.075308,-0.23959999999999998,3.963578947368421,1.1979999999999997,2.5807894736842103
M11181,0.0001,0.0001,0.0,-0.25,0.03,0.094317,0.2374,nSEG,2,LIDAR,-0.075317,-0.03739999999999999,3.964052631578947,0.18699999999999994,2.0755263157894737
M11182,0.0001,0.0001,0.0,-0.25,0.035,0.094345,0.2574,nSEG,2,LIDAR,-0.075345,-0.05740000000000001,3.9655263157894733,0.28700000000000003,2.1262631578947366
M11183,0.0001,0.0001,0.0,-0.25,0.04,0.094371,0.276,nSEG,2,LIDAR,-0.075371,-0.07600000000000001,3.966894736842105,0.38000000000000006,2.1734473684210527
M11184,0.0001,0.0001,0.0,-0.25,0.05,0.094416,0.3102,nSEG,2,LIDAR,-0.075416,-0.11019999999999996,3.9692631578947366,0.5509999999999998,2.260131578947368
M11185,0.0001,0.0001,0.0,-0.25,0.08,0.094325,0.3959,nSEG,2,LIDAR,-0.075325,-0.19589999999999996,3.9644736842105264,0.9794999999999998,2.471986842105263
M11186,0.0001,0.0001,0.0,0.0,0.03,0.094273,0.2202,nSEG,2,LIDAR,-0.07527299999999999,-0.020199999999999996,3.961736842105263,0.10099999999999998,2.0313684210526315
M11187,0.0001,0.0001,0.0,0.0,0.035,0.094295,0.2387,nSEG,2,LIDAR,-0.075295,-0.038699999999999984,3.9628947368421055,0.19349999999999992,2.0781973684210526
M11188,0.0001,0.0001,0.0,0.0,0.04,0.094317,0.256,nSEG,2,LIDAR,-0.075317,-0.055999999999999994,3.964052631578947,0.27999999999999997,2.1220263157894736
M11189,0.0001,0.0001,0.0,0.0,0.05,0.094357,0.2877,nSEG,2,LIDAR,-0.075357,-0.0877,3.966157894736842,0.4385,2.202328947368421
M11190,0.0001,0.0001,0.0,0.0,0.08,0.094311,0.3674,nSEG,2,LIDAR,-0.075311,-0.1674,3.9637368421052632,0.837,2.4003684210526317
M11191,0.0001,0.0001,0.0,0.25,0.03,0.094241,0.2078,nSEG,2,LIDAR,-0.075241,-0.007800000000000001,3.9600526315789475,0.03900000000000001,1.9995263157894738
M11192,0.0001,0.0001,0.0,0.25,0.035,0.09426,0.2252,nSEG,2,LIDAR,-0.07526,-0.0252,3.961052631578947,0.126,2.0435263157894736
M11193,0.0001,0.0001,0.0,0.25,0.04,0.094278,0.2414,nSEG,2,LIDAR,-0.075278,-0.04139999999999999,3.962,0.20699999999999996,2.0845000000000002
M11194,0.0001,0.0001,0.0,0.25,0.05,0.094314,0.2713,nSEG,2,LIDAR,-0.07531399999999999,-0.07129999999999997,3.963894736842105,0.3564999999999999,2.1601973684210525
M11195,0.0001,0.0001,0.0,0.25,0.08,0.094292,0.3467,nSEG,2,LIDAR,-0.075292,-0.1467,3.9627368421052633,0.7334999999999999,2.348118421052632
M11196,0.0001,0.0001,0.0,0.5,0.03,0.094235,0.1982,nSEG,2,LIDAR,-0.075235,0.0018000000000000238,3.959736842105263,0.009000000000000119,1.9843684210526318
M11197,0.0001,0.0001,0.0,0.5,0.035,0.094233,0.2147,nSEG,2,LIDAR,-0.075233,-0.01469999999999999,3.959631578947368,0.07349999999999995,2.016565789473684
M11198,0.0001,0.0001,0.0,0.5,0.04,0.094249,0.2302,nSEG,2,LIDAR,-0.075249,-0.030199999999999977,3.9604736842105264,0.15099999999999988,2.0557368421052633
M11199,0.0001,0.0001,0.0,0.5,0.05,0.09428,0.2587,nSEG,2,LIDAR,-0.07528,-0.058699999999999974,3.962105263157895,0.29349999999999987,2.1278026315789473
M11200,0.0001,0.0001,0.0,0.5,0.08,0.094274,0.3306,nSEG,2,LIDAR,-0.075274,-0.1306,3.96178947368421,0.6529999999999999,2.307394736842105
M11201,0.0001,0.0001,0.25,-0.5,0.03,0.094405,0.2641,nSEG,2,LIDAR,-0.075405,-0.06409999999999999,3.968684210526316,0.32049999999999995,2.144592105263158
M11202,0.0001,0.0001,0.25,-0.5,0.035,0.094441,0.2863,nSEG,2,LIDAR,-0.075441,-0.08629999999999999,3.9705789473684208,0.43149999999999994,2.2010394736842103
M11203,0.0001,0.0001,0.25,-0.5,0.04,0.094473,0.307,nSEG,2,LIDAR,-0.075473,-0.10699999999999998,3.9722631578947367,0.5349999999999999,2.253631578947368
M11204,0.0001,0.0001,0.25,-0.5,0.05,0.09443,0.3448,nSEG,2,LIDAR,-0.07543,-0.14479999999999998,3.9699999999999998,0.7239999999999999,2.347
M11205,0.0001,0.0001,0.25,-0.5,0.08,0.094339,0.4397,nSEG,2,LIDAR,-0.075339,-0.23969999999999997,3.9652105263157895,1.1984999999999997,2.5818552631578946
M11206,0.0001,0.0001,0.25,-0.25,0.03,0.094334,0.2375,nSEG,2,LIDAR,-0.075334,-0.03749999999999998,3.9649473684210528,0.1874999999999999,2.076223684210526
M11207,0.0001,0.0001,0.25,-0.25,0.035,0.094364,0.2574,nSEG,2,LIDAR,-0.075364,-0.05740000000000001,3.9665263157894737,0.28700000000000003,2.126763157894737
M11208,0.0001,0.0001,0.25,-0.25,0.04,0.094391,0.2761,nSEG,2,LIDAR,-0.075391,-0.0761,3.967947368421053,0.3805,2.1742236842105265
M11209,0.0001,0.0001,0.25,-0.25,0.05,0.09444,0.3102,nSEG,2,LIDAR,-0.07544,-0.11019999999999996,3.9705263157894732,0.5509999999999998,2.2607631578947367
M11210,0.0001,0.0001,0.25,-0.25,0.08,0.094356,0.396,nSEG,2,LIDAR,-0.07535599999999999,-0.196,3.9661052631578944,0.98,2.4730526315789474
M11211,0.0001,0.0001,0.25,0.0,0.03,0.09429,0.2202,nSEG,2,LIDAR,-0.07529,-0.020199999999999996,3.9626315789473683,0.10099999999999998,2.031815789473684
M11212,0.0001,0.0001,0.25,0.0,0.035,0.094314,0.2387,nSEG,2,LIDAR,-0.07531399999999999,-0.038699999999999984,3.963894736842105,0.19349999999999992,2.0786973684210523
