model,kt,ka,sa_coeff,n,flow_out_reach,stream_depth,geom,icalc,elev,flow_diff,depth_diff,flow_perc_err,depth_perc_err,combined_perc_err
M322,0.0001,1e-05,0.5,0.035,0.054105,0.122,nSEG,1,GNSS,-0.035105,0.07800000000000001,1.8476315789473683,0.39000000000000007,1.118815789473684
M323,0.0001,1e-05,0.5,0.04,0.053621,0.1323,nSEG,1,GNSS,-0.034621,0.06770000000000001,1.8221578947368422,0.3385,1.0803289473684212
M324,0.0001,1e-05,0.5,0.05,0.053388,0.1511,nSEG,1,GNSS,-0.034388,0.0489,1.8098947368421054,0.2445,1.0271973684210527
M325,0.0001,1e-05,0.5,0.08,0.052072,0.1933,nSEG,1,GNSS,-0.033072000000000004,0.0067000000000000115,1.7406315789473688,0.03350000000000006,0.8870657894736844
M326,0.0001,5.5e-05,-0.5,0.03,0.072771,0.1825,nSEG,1,GNSS,-0.053771,0.017500000000000016,2.8300526315789476,0.08750000000000008,1.4587763157894738
M327,0.0001,5.5e-05,-0.5,0.035,0.07246,0.1997,nSEG,1,GNSS,-0.053459999999999994,0.00030000000000002247,2.8136842105263153,0.0015000000000001124,1.4075921052631577
M328,0.0001,5.5e-05,-0.5,0.04,0.07202,0.2153,nSEG,1,GNSS,-0.05302,-0.01529999999999998,2.7905263157894735,0.0764999999999999,1.4335131578947367
M329,0.0001,5.5e-05,-0.5,0.05,0.071614,0.2454,nSEG,1,GNSS,-0.052613999999999994,-0.045399999999999996,2.769157894736842,0.22699999999999998,1.4980789473684208
M330,0.0001,5.5e-05,-0.5,0.08,0.070522,0.3229,nSEG,1,GNSS,-0.051522,-0.12290000000000001,2.711684210526316,0.6145,1.663092105263158
M331,0.0001,5.5e-05,-0.25,0.03,0.073118,0.162,nSEG,1,GNSS,-0.054118,0.038000000000000006,2.848315789473684,0.19000000000000003,1.519157894736842
M332,0.0001,5.5e-05,-0.25,0.035,0.072816,0.1773,nSEG,1,GNSS,-0.053816,0.022699999999999998,2.832421052631579,0.11349999999999999,1.4729605263157897
M333,0.0001,5.5e-05,-0.25,0.04,0.072585,0.1918,nSEG,1,GNSS,-0.053584999999999994,0.008200000000000013,2.8202631578947366,0.041000000000000064,1.4306315789473683
M334,0.0001,5.5e-05,-0.25,0.05,0.071954,0.2178,nSEG,1,GNSS,-0.052954,-0.017799999999999983,2.7870526315789474,0.08899999999999991,1.4380263157894737
M335,0.0001,5.5e-05,-0.25,0.08,0.071017,0.2869,nSEG,1,GNSS,-0.052016999999999994,-0.08689999999999998,2.737736842105263,0.4344999999999999,1.5861184210526313
M336,0.0001,5.5e-05,0.0,0.03,0.073465,0.1493,nSEG,1,GNSS,-0.054465,0.05070000000000002,2.866578947368421,0.2535000000000001,1.5600394736842107
M337,0.0001,5.5e-05,0.0,0.035,0.073049,0.163,nSEG,1,GNSS,-0.054049,0.037000000000000005,2.844684210526316,0.18500000000000003,1.514842105263158
M338,0.0001,5.5e-05,0.0,0.04,0.0728,0.1762,nSEG,1,GNSS,-0.0538,0.023800000000000016,2.831578947368421,0.11900000000000008,1.4752894736842106
M339,0.0001,5.5e-05,0.0,0.05,0.072358,0.2007,nSEG,1,GNSS,-0.053358,-0.0006999999999999784,2.8083157894736845,0.003499999999999892,1.4059078947368422
M340,0.0001,5.5e-05,0.0,0.08,0.071303,0.2637,nSEG,1,GNSS,-0.052303,-0.06369999999999998,2.752789473684211,0.3184999999999999,1.5356447368421053
M341,0.0001,5.5e-05,0.25,0.03,0.073531,0.1396,nSEG,1,GNSS,-0.054530999999999996,0.06040000000000001,2.870052631578947,0.30200000000000005,1.5860263157894736
M342,0.0001,5.5e-05,0.25,0.035,0.073169,0.1525,nSEG,1,GNSS,-0.054168999999999995,0.047500000000000014,2.851,0.23750000000000007,1.5442500000000001
M343,0.0001,5.5e-05,0.25,0.04,0.072987,0.1651,nSEG,1,GNSS,-0.05398699999999999,0.034900000000000014,2.8414210526315786,0.17450000000000007,1.5079605263157894
M344,0.0001,5.5e-05,0.25,0.05,0.072585,0.1881,nSEG,1,GNSS,-0.053584999999999994,0.011900000000000022,2.8202631578947366,0.05950000000000011,1.4398815789473685
M345,0.0001,5.5e-05,0.25,0.08,0.071495,0.247,nSEG,1,GNSS,-0.052495,-0.046999999999999986,2.7628947368421053,0.23499999999999993,1.4989473684210526
M346,0.0001,5.5e-05,0.5,0.03,0.073574,0.1321,nSEG,1,GNSS,-0.054574,0.06790000000000002,2.872315789473684,0.3395000000000001,1.6059078947368421
M347,0.0001,5.5e-05,0.5,0.035,0.073448,0.1449,nSEG,1,GNSS,-0.054447999999999996,0.05510000000000001,2.865684210526316,0.2755,1.570592105263158
M348,0.0001,5.5e-05,0.5,0.04,0.073084,0.1564,nSEG,1,GNSS,-0.05408399999999999,0.0436,2.8465263157894736,0.218,1.5322631578947368
M349,0.0001,5.5e-05,0.5,0.05,0.072702,0.1782,nSEG,1,GNSS,-0.053702,0.021800000000000014,2.826421052631579,0.10900000000000007,1.4677105263157895
M350,0.0001,5.5e-05,0.5,0.08,0.071639,0.234,nSEG,1,GNSS,-0.05263899999999999,-0.034,2.770473684210526,0.17,1.470236842105263
M351,0.0001,0.0001,-0.5,0.03,0.085233,0.2007,nSEG,1,GNSS,-0.066233,-0.0006999999999999784,3.4859473684210527,0.003499999999999892,1.7447236842105263
M352,0.0001,0.0001,-0.5,0.035,0.085022,0.2199,nSEG,1,GNSS,-0.066022,-0.0199,3.474842105263158,0.0995,1.787171052631579
M353,0.0001,0.0001,-0.5,0.04,0.084535,0.2371,nSEG,1,GNSS,-0.065535,-0.037099999999999994,3.4492105263157895,0.18549999999999997,1.8173552631578946
M354,0.0001,0.0001,-0.5,0.05,0.084083,0.2701,nSEG,1,GNSS,-0.065083,-0.0701,3.425421052631579,0.3505,1.8879605263157895
M355,0.0001,0.0001,-0.5,0.08,0.083134,0.3559,nSEG,1,GNSS,-0.064134,-0.15589999999999998,3.3754736842105264,0.7794999999999999,2.0774868421052632
M356,0.0001,0.0001,-0.25,0.03,0.085437,0.178,nSEG,1,GNSS,-0.066437,0.02200000000000002,3.4966842105263156,0.1100000000000001,1.803342105263158
M357,0.0001,0.0001,-0.25,0.035,0.085244,0.195,nSEG,1,GNSS,-0.066244,0.0050000000000000044,3.4865263157894737,0.025000000000000022,1.7557631578947368
M358,0.0001,0.0001,-0.25,0.04,0.085114,0.2111,nSEG,1,GNSS,-0.06611399999999999,-0.011099999999999999,3.4796842105263153,0.055499999999999994,1.7675921052631576
M359,0.0001,0.0001,-0.25,0.05,0.084483,0.2399,nSEG,1,GNSS,-0.065483,-0.03989999999999999,3.4464736842105266,0.19949999999999996,1.8229868421052633
M360,0.0001,0.0001,-0.25,0.08,0.083582,0.316,nSEG,1,GNSS,-0.064582,-0.11599999999999999,3.3990526315789475,0.58,1.9895263157894738
M361,0.0001,0.0001,0.0,0.03,0.085506,0.1632,nSEG,1,GNSS,-0.066506,0.0368,3.5003157894736843,0.184,1.8421578947368422
M362,0.0001,0.0001,0.0,0.035,0.0854,0.179,nSEG,1,GNSS,-0.0664,0.02100000000000002,3.4947368421052634,0.1050000000000001,1.7998684210526317
M363,0.0001,0.0001,0.0,0.04,0.085224,0.1937,nSEG,1,GNSS,-0.06622399999999999,0.0063,3.485473684210526,0.0315,1.7584868421052628
M364,0.0001,0.0001,0.0,0.05,0.084943,0.2211,nSEG,1,GNSS,-0.065943,-0.02109999999999998,3.470684210526316,0.1054999999999999,1.7880921052631578
M365,0.0001,0.0001,0.0,0.08,0.083829,0.2903,nSEG,1,GNSS,-0.064829,-0.09029999999999999,3.4120526315789474,0.45149999999999996,1.9317763157894736
M366,0.0001,0.0001,0.25,0.03,0.08556,0.1527,nSEG,1,GNSS,-0.06656,0.04730000000000001,3.503157894736842,0.23650000000000004,1.8698289473684209
M367,0.0001,0.0001,0.25,0.035,0.085444,0.1674,nSEG,1,GNSS,-0.066444,0.03260000000000002,3.4970526315789474,0.1630000000000001,1.8300263157894738
M368,0.0001,0.0001,0.25,0.04,0.085303,0.1812,nSEG,1,GNSS,-0.066303,0.01880000000000001,3.4896315789473684,0.09400000000000006,1.7918157894736841
M369,0.0001,0.0001,0.25,0.05,0.085094,0.207,nSEG,1,GNSS,-0.066094,-0.0069999999999999785,3.4786315789473683,0.03499999999999989,1.756815789473684
M370,0.0001,0.0001,0.25,0.08,0.083977,0.2718,nSEG,1,GNSS,-0.064977,-0.07179999999999997,3.419842105263158,0.3589999999999999,1.889421052631579
M371,0.0001,0.0001,0.5,0.03,0.0856,0.1445,nSEG,1,GNSS,-0.06659999999999999,0.05550000000000002,3.5052631578947366,0.2775000000000001,1.8913815789473682
M372,0.0001,0.0001,0.5,0.035,0.085482,0.1585,nSEG,1,GNSS,-0.066482,0.04150000000000001,3.4990526315789476,0.20750000000000005,1.8532763157894738
M373,0.0001,0.0001,0.5,0.04,0.085384,0.1717,nSEG,1,GNSS,-0.066384,0.02830000000000002,3.493894736842105,0.1415000000000001,1.8176973684210527
M374,0.0001,0.0001,0.5,0.05,0.085146,0.196,nSEG,1,GNSS,-0.066146,0.0040000000000000036,3.4813684210526317,0.020000000000000018,1.7506842105263158
M375,0.0001,0.0001,0.5,0.08,0.084246,0.258,nSEG,1,GNSS,-0.065246,-0.057999999999999996,3.434,0.29,1.862
M376,0.00055,1e-06,-0.5,0.03,0.068913,0.1803,nSEG,1,GNSS,-0.049913,0.019700000000000023,2.6270000000000002,0.09850000000000012,1.3627500000000001
M377,0.00055,1e-06,-0.5,0.035,0.068739,0.1986,nSEG,1,GNSS,-0.04973899999999999,0.0014000000000000123,2.6178421052631573,0.007000000000000062,1.3124210526315787
M378,0.00055,1e-06,-0.5,0.04,0.067893,0.2091,nSEG,1,GNSS,-0.04889299999999999,-0.009099999999999997,2.573315789473684,0.045499999999999985,1.309407894736842
M379,0.00055,1e-06,-0.5,0.05,0.067391,0.2388,nSEG,1,GNSS,-0.048391,-0.0388,2.5468947368421055,0.194,1.3704473684210527
M380,0.00055,1e-06,-0.5,0.08,0.065087,0.3085,nSEG,1,GNSS,-0.046087,-0.10849999999999999,2.425631578947369,0.5424999999999999,1.4840657894736844
M381,0.00055,1e-06,-0.25,0.03,0.068911,0.1591,nSEG,1,GNSS,-0.049911,0.04090000000000002,2.626894736842105,0.2045000000000001,1.4156973684210525
M382,0.00055,1e-06,-0.25,0.035,0.068918,0.1749,nSEG,1,GNSS,-0.04991799999999999,0.02510000000000001,2.6272631578947365,0.12550000000000006,1.3763815789473683
M383,0.00055,1e-06,-0.25,0.04,0.068754,0.1901,nSEG,1,GNSS,-0.04975399999999999,0.00990000000000002,2.618631578947368,0.0495000000000001,1.334065789473684
M384,0.00055,1e-06,-0.25,0.05,0.067789,0.2116,nSEG,1,GNSS,-0.048789,-0.0116,2.567842105263158,0.057999999999999996,1.3129210526315789
M385,0.00055,1e-06,-0.25,0.08,0.06643,0.2792,nSEG,1,GNSS,-0.04743,-0.07919999999999999,2.4963157894736843,0.39599999999999996,1.446157894736842
M386,0.00055,1e-06,0.0,0.03,0.069897,0.1454,nSEG,1,GNSS,-0.050897,0.05460000000000001,2.6787894736842106,0.273,1.4758947368421054
M387,0.00055,1e-06,0.0,0.035,0.068841,0.1601,nSEG,1,GNSS,-0.049840999999999996,0.03990000000000002,2.6232105263157894,0.1995000000000001,1.4113552631578947
M388,0.00055,1e-06,0.0,0.04,0.068874,0.1737,nSEG,1,GNSS,-0.049874,0.026300000000000018,2.624947368421053,0.1315000000000001,1.3782236842105264
M389,0.00055,1e-06,0.0,0.05,0.068615,0.1997,nSEG,1,GNSS,-0.04961499999999999,0.00030000000000002247,2.611315789473684,0.0015000000000001124,1.306407894736842
M390,0.00055,1e-06,0.0,0.08,0.066829,0.2565,nSEG,1,GNSS,-0.047828999999999997,-0.056499999999999995,2.517315789473684,0.2825,1.3999078947368422
M391,0.00055,1e-06,0.25,0.03,0.070694,0.1376,nSEG,1,GNSS,-0.051694000000000004,0.06240000000000001,2.7207368421052633,0.31200000000000006,1.5163684210526318
M392,0.00055,1e-06,0.25,0.035,0.068932,0.1494,nSEG,1,GNSS,-0.04993199999999999,0.050600000000000006,2.6279999999999997,0.253,1.4405
M393,0.00055,1e-06,0.25,0.04,0.068762,0.1622,nSEG,1,GNSS,-0.049762,0.0378,2.6190526315789473,0.189,1.4040263157894737
M394,0.00055,1e-06,0.25,0.05,0.068675,0.1861,nSEG,1,GNSS,-0.049675,0.013900000000000023,2.6144736842105263,0.06950000000000012,1.3419868421052632
M395,0.00055,1e-06,0.25,0.08,0.067191,0.2401,nSEG,1,GNSS,-0.048191,-0.0401,2.5363684210526314,0.20049999999999998,1.3684342105263156
M396,0.00055,1e-06,0.5,0.03,0.0709,0.1307,nSEG,1,GNSS,-0.0519,0.0693,2.7315789473684213,0.3465,1.5390394736842106
M397,0.00055,1e-06,0.5,0.035,0.070342,0.1423,nSEG,1,GNSS,-0.051342,0.0577,2.7022105263157896,0.2885,1.4953552631578948
M398,0.00055,1e-06,0.5,0.04,0.06883,0.1533,nSEG,1,GNSS,-0.04983,0.04670000000000002,2.6226315789473684,0.2335000000000001,1.4280657894736843
M399,0.00055,1e-06,0.5,0.05,0.06873,0.1758,nSEG,1,GNSS,-0.049729999999999996,0.0242,2.6173684210526313,0.121,1.3691842105263157
M400,0.00055,1e-06,0.5,0.08,0.067337,0.2273,nSEG,1,GNSS,-0.04833699999999999,-0.02729999999999999,2.544052631578947,0.13649999999999995,1.3402763157894735
M401,0.00055,5.5e-06,-0.5,0.03,0.070719,0.1799,nSEG,1,GNSS,-0.051719,0.020100000000000007,2.7220526315789475,0.10050000000000003,1.4112763157894737
M402,0.00055,5.5e-06,-0.5,0.035,0.070411,0.1971,nSEG,1,GNSS,-0.051411,0.0029000000000000137,2.705842105263158,0.014500000000000068,1.360171052631579
M403,0.00055,5.5e-06,-0.5,0.04,0.070123,0.2134,nSEG,1,GNSS,-0.051123,-0.013399999999999995,2.690684210526316,0.06699999999999998,1.378842105263158
M404,0.00055,5.5e-06,-0.5,0.05,0.069488,0.2412,nSEG,1,GNSS,-0.05048799999999999,-0.04119999999999999,2.6572631578947363,0.20599999999999993,1.4316315789473681
M405,0.00055,5.5e-06,-0.5,0.08,0.067276,0.315,nSEG,1,GNSS,-0.048276,-0.11499999999999999,2.540842105263158,0.575,1.557921052631579
M406,0.00055,5.5e-06,-0.25,0.03,0.071236,0.1592,nSEG,1,GNSS,-0.05223599999999999,0.0408,2.7492631578947364,0.20400000000000001,1.4766315789473683
M407,0.00055,5.5e-06,-0.25,0.035,0.070754,0.1748,nSEG,1,GNSS,-0.051753999999999994,0.0252,2.723894736842105,0.126,1.4249473684210525
M408,0.00055,5.5e-06,-0.25,0.04,0.070493,0.1891,nSEG,1,GNSS,-0.051493,0.01090000000000002,2.710157894736842,0.054500000000000104,1.382328947368421
M409,0.00055,5.5e-06,-0.25,0.05,0.070025,0.2159,nSEG,1,GNSS,-0.051025,-0.015899999999999997,2.685526315789474,0.07949999999999999,1.382513157894737
M410,0.00055,5.5e-06,-0.25,0.08,0.068245,0.2809,nSEG,1,GNSS,-0.049245,-0.08089999999999997,2.591842105263158,0.40449999999999986,1.4981710526315788
M411,0.00055,5.5e-06,0.0,0.03,0.071925,0.1475,nSEG,1,GNSS,-0.052925,0.05250000000000002,2.7855263157894736,0.26250000000000007,1.524013157894737
M412,0.00055,5.5e-06,0.0,0.035,0.071163,0.1601,nSEG,1,GNSS,-0.052163,0.03990000000000002,2.745421052631579,0.1995000000000001,1.4724605263157895
M413,0.00055,5.5e-06,0.0,0.04,0.070951,0.1736,nSEG,1,GNSS,-0.051951,0.026400000000000007,2.7342631578947367,0.13200000000000003,1.4331315789473684
M414,0.00055,5.5e-06,0.0,0.05,0.070276,0.1981,nSEG,1,GNSS,-0.051276,0.0019000000000000128,2.6987368421052635,0.009500000000000064,1.3541184210526318
M415,0.00055,5.5e-06,0.0,0.08,0.068712,0.2585,nSEG,1,GNSS,-0.04971199999999999,-0.058499999999999996,2.6164210526315785,0.2925,1.4544605263157893
M416,0.00055,5.5e-06,0.25,0.03,0.072429,0.1388,nSEG,1,GNSS,-0.05342899999999999,0.061200000000000004,2.812052631578947,0.306,1.5590263157894735
M417,0.00055,5.5e-06,0.25,0.035,0.071249,0.1499,nSEG,1,GNSS,-0.052249000000000004,0.050100000000000006,2.749947368421053,0.2505,1.5002236842105265
M418,0.00055,5.5e-06,0.25,0.04,0.07107,0.1625,nSEG,1,GNSS,-0.05206999999999999,0.037500000000000006,2.7405263157894733,0.18750000000000003,1.4640131578947366
M419,0.00055,5.5e-06,0.25,0.05,0.070443,0.1854,nSEG,1,GNSS,-0.051443,0.014600000000000002,2.707526315789474,0.07300000000000001,1.3902631578947369
M420,0.00055,5.5e-06,0.25,0.08,0.069287,0.2426,nSEG,1,GNSS,-0.050287,-0.0426,2.646684210526316,0.213,1.429842105263158
M421,0.00055,5.5e-06,0.5,0.03,0.072201,0.131,nSEG,1,GNSS,-0.053201,0.069,2.8000526315789473,0.34500000000000003,1.5725263157894738
M422,0.00055,5.5e-06,0.5,0.035,0.072153,0.1438,nSEG,1,GNSS,-0.05315299999999999,0.0562,2.797526315789473,0.28099999999999997,1.5392631578947367
M423,0.00055,5.5e-06,0.5,0.04,0.071147,0.1535,nSEG,1,GNSS,-0.052147,0.046500000000000014,2.7445789473684212,0.23250000000000007,1.4885394736842106
M424,0.00055,5.5e-06,0.5,0.05,0.070563,0.1756,nSEG,1,GNSS,-0.051563,0.024400000000000005,2.713842105263158,0.12200000000000003,1.4179210526315789
M425,0.00055,5.5e-06,0.5,0.08,0.069593,0.2321,nSEG,1,GNSS,-0.050593,-0.03209999999999999,2.6627894736842106,0.16049999999999995,1.4116447368421052
M426,0.00055,1e-05,-0.5,0.03,0.07281,0.1832,nSEG,1,GNSS,-0.05381,0.01680000000000001,2.8321052631578945,0.08400000000000005,1.4580526315789473
M427,0.00055,1e-05,-0.5,0.035,0.072525,0.2008,nSEG,1,GNSS,-0.053525,-0.0007999999999999952,2.817105263157895,0.003999999999999976,1.4105526315789474
M428,0.00055,1e-05,-0.5,0.04,0.072174,0.2157,nSEG,1,GNSS,-0.053174,-0.015699999999999992,2.7986315789473686,0.07849999999999996,1.4385657894736843
M429,0.00055,1e-05,-0.5,0.05,0.071417,0.2454,nSEG,1,GNSS,-0.05241699999999999,-0.045399999999999996,2.7587894736842102,0.22699999999999998,1.492894736842105
M430,0.00055,1e-05,-0.5,0.08,0.069399,0.3211,nSEG,1,GNSS,-0.050399,-0.12109999999999999,2.652578947368421,0.6054999999999999,1.6290394736842106
M431,0.00055,1e-05,-0.25,0.03,0.073318,0.1625,nSEG,1,GNSS,-0.05431799999999999,0.037500000000000006,2.8588421052631574,0.18750000000000003,1.5231710526315787
M432,0.00055,1e-05,-0.25,0.035,0.072839,0.1779,nSEG,1,GNSS,-0.053839,0.02210000000000001,2.8336315789473683,0.11050000000000004,1.4720657894736842
M433,0.00055,1e-05,-0.25,0.04,0.072599,0.1926,nSEG,1,GNSS,-0.053598999999999994,0.007400000000000018,2.8209999999999997,0.03700000000000009,1.4289999999999998
M434,0.00055,1e-05,-0.25,0.05,0.072051,0.2182,nSEG,1,GNSS,-0.053051,-0.018199999999999994,2.7921578947368424,0.09099999999999997,1.4415789473684213
M435,0.00055,1e-05,-0.25,0.08,0.070353,0.2862,nSEG,1,GNSS,-0.051352999999999996,-0.0862,2.70278947368421,0.431,1.5668947368421051
M436,0.00055,1e-05,0.0,0.03,0.074132,0.1504,nSEG,1,GNSS,-0.055132,0.049600000000000005,2.901684210526316,0.24800000000000003,1.574842105263158
M437,0.00055,1e-05,0.0,0.035,0.073041,0.1634,nSEG,1,GNSS,-0.05404099999999999,0.03660000000000002,2.8442631578947366,0.1830000000000001,1.5136315789473684
M438,0.00055,1e-05,0.0,0.04,0.072795,0.1768,nSEG,1,GNSS,-0.053794999999999996,0.0232,2.8313157894736842,0.11599999999999999,1.4736578947368422
M439,0.00055,1e-05,0.0,0.05,0.072395,0.2018,nSEG,1,GNSS,-0.053395,-0.001799999999999996,2.810263157894737,0.00899999999999998,1.4096315789473683
M440,0.00055,1e-05,0.0,0.08,0.070804,0.2633,nSEG,1,GNSS,-0.051804,-0.06329999999999997,2.726526315789474,0.31649999999999984,1.521513157894737
M441,0.00055,1e-05,0.25,0.03,0.074161,0.1407,nSEG,1,GNSS,-0.055161,0.05930000000000002,2.9032105263157897,0.2965000000000001,1.5998552631578948
M442,0.00055,1e-05,0.25,0.035,0.073551,0.1531,nSEG,1,GNSS,-0.054551,0.0469,2.871105263157895,0.2345,1.5528026315789476
M443,0.00055,1e-05,0.25,0.04,0.07295,0.1654,nSEG,1,GNSS,-0.05395,0.03460000000000002,2.8394736842105264,0.1730000000000001,1.5062368421052632
M444,0.00055,1e-05,0.25,0.05,0.072545,0.1888,nSEG,1,GNSS,-0.053544999999999995,0.011200000000000015,2.8181578947368418,0.05600000000000008,1.437078947368421
M445,0.00055,1e-05,0.25,0.08,0.071126,0.2467,nSEG,1,GNSS,-0.05212599999999999,-0.04669999999999999,2.743473684210526,0.23349999999999996,1.4884868421052628
M446,0.00055,1e-05,0.5,0.03,0.074315,0.1334,nSEG,1,GNSS,-0.055315,0.06660000000000002,2.9113157894736843,0.3330000000000001,1.6221578947368422
M447,0.00055,1e-05,0.5,0.035,0.07394,0.1458,nSEG,1,GNSS,-0.05494,0.0542,2.8915789473684215,0.27099999999999996,1.5812894736842107
M448,0.00055,1e-05,0.5,0.04,0.073233,0.1563,nSEG,1,GNSS,-0.054233,0.04370000000000002,2.854368421052632,0.21850000000000008,1.536434210526316
M449,0.00055,1e-05,0.5,0.05,0.072651,0.1788,nSEG,1,GNSS,-0.05365099999999999,0.021200000000000024,2.8237368421052627,0.10600000000000012,1.4648684210526315
M450,0.00055,1e-05,0.5,0.08,0.071498,0.2341,nSEG,1,GNSS,-0.052498,-0.03409999999999999,2.7630526315789474,0.17049999999999996,1.4667763157894738
M451,0.00055,5.5e-05,-0.5,0.03,0.088438,0.2053,nSEG,1,GNSS,-0.069438,-0.005299999999999999,3.6546315789473685,0.026499999999999996,1.8405657894736842
M452,0.00055,5.5e-05,-0.5,0.035,0.088191,0.225,nSEG,1,GNSS,-0.069191,-0.024999999999999994,3.6416315789473686,0.12499999999999997,1.8833157894736843
M453,0.00055,5.5e-05,-0.5,0.04,0.087979,0.2437,nSEG,1,GNSS,-0.068979,-0.04369999999999999,3.6304736842105263,0.21849999999999994,1.9244868421052632
M454,0.00055,5.5e-05,-0.5,0.05,0.087186,0.2766,nSEG,1,GNSS,-0.068186,-0.0766,3.5887368421052632,0.383,1.9858684210526316
M455,0.00055,5.5e-05,-0.5,0.08,0.085191,0.3614,nSEG,1,GNSS,-0.066191,-0.1614,3.4837368421052632,0.8069999999999999,2.1453684210526314
M456,0.00055,5.5e-05,-0.25,0.03,0.088673,0.1819,nSEG,1,GNSS,-0.069673,0.018100000000000005,3.667,0.09050000000000002,1.87875
M457,0.00055,5.5e-05,-0.25,0.035,0.088462,0.1994,nSEG,1,GNSS,-0.069462,0.0006000000000000172,3.655894736842105,0.003000000000000086,1.8294473684210526
M458,0.00055,5.5e-05,-0.25,0.04,0.088264,0.2159,nSEG,1,GNSS,-0.06926399999999999,-0.015899999999999997,3.645473684210526,0.07949999999999999,1.862486842105263
M459,0.00055,5.5e-05,-0.25,0.05,0.087647,0.2455,nSEG,1,GNSS,-0.068647,-0.045499999999999985,3.613,0.22749999999999992,1.92025
M460,0.00055,5.5e-05,-0.25,0.08,0.086336,0.323,nSEG,1,GNSS,-0.067336,-0.123,3.5439999999999996,0.615,2.0795
M461,0.00055,5.5e-05,0.0,0.03,0.089597,0.1683,nSEG,1,GNSS,-0.070597,0.031700000000000006,3.715631578947368,0.15850000000000003,1.937065789473684
M462,0.00055,5.5e-05,0.0,0.035,0.088609,0.183,nSEG,1,GNSS,-0.06960899999999999,0.017000000000000015,3.663631578947368,0.08500000000000008,1.874315789473684
M463,0.00055,5.5e-05,0.0,0.04,0.088426,0.1981,nSEG,1,GNSS,-0.069426,0.0019000000000000128,3.6540000000000004,0.009500000000000064,1.8317500000000002
M464,0.00055,5.5e-05,0.0,0.05,0.088076,0.2262,nSEG,1,GNSS,-0.069076,-0.0262,3.6355789473684212,0.131,1.8832894736842105
M465,0.00055,5.5e-05,0.0,0.08,0.086759,0.2971,nSEG,1,GNSS,-0.067759,-0.09709999999999996,3.566263157894737,0.4854999999999998,2.0258815789473683
M466,0.00055,5.5e-05,0.25,0.03,0.090363,0.1587,nSEG,1,GNSS,-0.071363,0.0413,3.7559473684210527,0.20650000000000002,1.9812236842105264
M467,0.00055,5.5e-05,0.25,0.035,0.089429,0.1725,nSEG,1,GNSS,-0.07042899999999999,0.027500000000000024,3.70678947368421,0.13750000000000012,1.9221447368421052
M468,0.00055,5.5e-05,0.25,0.04,0.088529,0.1853,nSEG,1,GNSS,-0.069529,0.014700000000000019,3.6594210526315787,0.07350000000000009,1.8664605263157894
M469,0.00055,5.5e-05,0.25,0.05,0.08821,0.2116,nSEG,1,GNSS,-0.06921,-0.0116,3.642631578947368,0.057999999999999996,1.850315789473684
M470,0.00055,5.5e-05,0.25,0.08,0.087009,0.2782,nSEG,1,GNSS,-0.068009,-0.07819999999999999,3.579421052631579,0.39099999999999996,1.9852105263157895
M471,0.00055,5.5e-05,0.5,0.03,0.090434,0.1503,nSEG,1,GNSS,-0.071434,0.04970000000000002,3.759684210526316,0.2485000000000001,2.004092105263158
M472,0.00055,5.5e-05,0.5,0.035,0.08965,0.1636,nSEG,1,GNSS,-0.07064999999999999,0.036400000000000016,3.7184210526315784,0.18200000000000008,1.9502105263157892
M473,0.00055,5.5e-05,0.5,0.04,0.089186,0.1765,nSEG,1,GNSS,-0.070186,0.02350000000000002,3.694,0.1175000000000001,1.90575
M474,0.00055,5.5e-05,0.5,0.05,0.088291,0.2003,nSEG,1,GNSS,-0.06929099999999999,-0.0002999999999999947,3.6468947368421047,0.0014999999999999736,1.8241973684210524
M475,0.00055,5.5e-05,0.5,0.08,0.087185,0.2636,nSEG,1,GNSS,-0.068185,-0.06359999999999999,3.5886842105263157,0.31799999999999995,1.9533421052631579
M476,0.00055,0.0001,-0.5,0.03,0.098932,0.2197,nSEG,1,GNSS,-0.079932,-0.019699999999999995,4.206947368421053,0.09849999999999998,2.1527236842105264
M477,0.00055,0.0001,-0.5,0.035,0.0985,0.24,nSEG,1,GNSS,-0.0795,-0.03999999999999998,4.184210526315789,0.1999999999999999,2.192105263157895
M478,0.00055,0.0001,-0.5,0.04,0.098314,0.2599,nSEG,1,GNSS,-0.079314,-0.05990000000000001,4.174421052631579,0.29950000000000004,2.2369605263157895
M479,0.00055,0.0001,-0.5,0.05,0.097971,0.2968,nSEG,1,GNSS,-0.078971,-0.0968,4.1563684210526315,0.484,2.3201842105263157
M480,0.00055,0.0001,-0.5,0.08,0.096348,0.3893,nSEG,1,GNSS,-0.077348,-0.18929999999999997,4.070947368421053,0.9464999999999998,2.5087236842105263
M481,0.00055,0.0001,-0.25,0.03,0.09961,0.1954,nSEG,1,GNSS,-0.08061,0.004600000000000021,4.2426315789473685,0.023000000000000104,2.132815789473684
M482,0.00055,0.0001,-0.25,0.035,0.09892,0.2133,nSEG,1,GNSS,-0.07991999999999999,-0.013299999999999979,4.206315789473684,0.06649999999999989,2.1364078947368417
M483,0.00055,0.0001,-0.25,0.04,0.098539,0.2303,nSEG,1,GNSS,-0.079539,-0.030299999999999994,4.186263157894737,0.15149999999999997,2.168881578947368
M484,0.00055,0.0001,-0.25,0.05,0.098242,0.263,nSEG,1,GNSS,-0.07924199999999999,-0.063,4.1706315789473685,0.315,2.2428157894736844
