model,kt,ka,sa_coeff,n,flow_out_reach,stream_depth,geom,icalc,elev,flow_diff,depth_diff,flow_perc_err,depth_perc_err,combined_perc_err
M986,0.0001,0.0001,0.0,0.03,0.089639,0.2149,nSEG,2,GNSS,-0.070639,-0.014899999999999997,3.717842105263158,0.07449999999999998,1.896171052631579
M987,0.0001,0.0001,0.0,0.035,0.089432,0.2323,nSEG,2,GNSS,-0.070432,-0.032299999999999995,3.7069473684210523,0.16149999999999998,1.9342236842105263
M988,0.0001,0.0001,0.0,0.04,0.089579,0.2497,nSEG,2,GNSS,-0.070579,-0.049699999999999994,3.714684210526316,0.24849999999999997,1.981592105263158
M989,0.0001,0.0001,0.0,0.05,0.089274,0.2799,nSEG,2,GNSS,-0.070274,-0.07989999999999997,3.6986315789473685,0.39949999999999986,2.0490657894736843
M990,0.0001,0.0001,0.0,0.08,0.08877,0.3563,nSEG,2,GNSS,-0.06977,-0.1563,3.6721052631578948,0.7815,2.2268026315789475
M991,0.0001,0.0001,0.25,0.03,0.089614,0.2026,nSEG,2,GNSS,-0.070614,-0.002599999999999991,3.7165263157894737,0.012999999999999956,1.8647631578947368
M992,0.0001,0.0001,0.25,0.035,0.089609,0.2197,nSEG,2,GNSS,-0.07060899999999999,-0.019699999999999995,3.7162631578947365,0.09849999999999998,1.9073815789473683
M993,0.0001,0.0001,0.25,0.04,0.089393,0.235,nSEG,2,GNSS,-0.070393,-0.034999999999999976,3.704894736842105,0.17499999999999988,1.9399473684210524
M994,0.0001,0.0001,0.25,0.05,0.089295,0.264,nSEG,2,GNSS,-0.070295,-0.064,3.699736842105263,0.32,2.0098684210526314
M995,0.0001,0.0001,0.25,0.08,0.0888,0.3362,nSEG,2,GNSS,-0.0698,-0.1362,3.673684210526316,0.6809999999999999,2.177342105263158
M996,0.0001,0.0001,0.5,0.03,0.089594,0.1932,nSEG,2,GNSS,-0.07059399999999999,0.0068000000000000005,3.715473684210526,0.034,1.8747368421052628
M997,0.0001,0.0001,0.5,0.035,0.08958,0.2094,nSEG,2,GNSS,-0.07058,-0.009399999999999992,3.7147368421052636,0.04699999999999996,1.8808684210526319
M998,0.0001,0.0001,0.5,0.04,0.089583,0.2246,nSEG,2,GNSS,-0.07058299999999999,-0.024599999999999983,3.714894736842105,0.12299999999999991,1.9189473684210523
M999,0.0001,0.0001,0.5,0.05,0.089521,0.2523,nSEG,2,GNSS,-0.070521,-0.05230000000000001,3.7116315789473684,0.26150000000000007,1.9865657894736843
M1000,0.0001,0.0001,0.5,0.08,0.088798,0.3206,nSEG,2,GNSS,-0.069798,-0.12059999999999998,3.673578947368421,0.6029999999999999,2.1382894736842104
M1001,0.00055,1e-06,-0.5,0.03,0.069009,0.2287,nSEG,2,GNSS,-0.050009,-0.028699999999999976,2.632052631578947,0.14349999999999988,1.3877763157894736
M1002,0.00055,1e-06,-0.5,0.035,0.068277,0.2428,nSEG,2,GNSS,-0.049277,-0.04279999999999998,2.593526315789474,0.21399999999999988,1.403763157894737
M1003,0.00055,1e-06,-0.5,0.04,0.067977,0.2601,nSEG,2,GNSS,-0.04897699999999999,-0.06009999999999999,2.5777368421052627,0.30049999999999993,1.4391184210526313
M1004,0.00055,1e-06,-0.5,0.05,0.067484,0.292,nSEG,2,GNSS,-0.048484,-0.09199999999999997,2.5517894736842104,0.45999999999999985,1.5058947368421052
M1005,0.00055,1e-06,-0.5,0.08,0.065184,0.3647,nSEG,2,GNSS,-0.046184,-0.1647,2.4307368421052633,0.8235,1.6271184210526317
M1006,0.00055,1e-06,-0.25,0.03,0.068998,0.2052,nSEG,2,GNSS,-0.049998,-0.005199999999999982,2.6314736842105266,0.025999999999999912,1.3287368421052632
M1007,0.00055,1e-06,-0.25,0.035,0.069012,0.2227,nSEG,2,GNSS,-0.050012,-0.022699999999999998,2.63221052631579,0.11349999999999999,1.372855263157895
M1008,0.00055,1e-06,-0.25,0.04,0.068367,0.2342,nSEG,2,GNSS,-0.049366999999999994,-0.03419999999999998,2.5982631578947366,0.1709999999999999,1.3846315789473682
M1009,0.00055,1e-06,-0.25,0.05,0.067875,0.2627,nSEG,2,GNSS,-0.048875,-0.06269999999999998,2.572368421052632,0.3134999999999999,1.4429342105263159
M1010,0.00055,1e-06,-0.25,0.08,0.066538,0.3345,nSEG,2,GNSS,-0.047538,-0.1345,2.502,0.6725,1.5872499999999998
M1011,0.00055,1e-06,0.0,0.03,0.07,0.1898,nSEG,2,GNSS,-0.051000000000000004,0.010200000000000015,2.68421052631579,0.05100000000000007,1.367605263157895
M1012,0.00055,1e-06,0.0,0.035,0.06893,0.2062,nSEG,2,GNSS,-0.04993,-0.006199999999999983,2.6278947368421055,0.030999999999999917,1.3294473684210528
M1013,0.00055,1e-06,0.0,0.04,0.068966,0.2214,nSEG,2,GNSS,-0.049965999999999997,-0.021400000000000002,2.6297894736842102,0.10700000000000001,1.3683947368421052
M1014,0.00055,1e-06,0.0,0.05,0.06814,0.2438,nSEG,2,GNSS,-0.04914,-0.04379999999999998,2.5863157894736846,0.2189999999999999,1.4026578947368422
M1015,0.00055,1e-06,0.0,0.08,0.066924,0.3107,nSEG,2,GNSS,-0.047923999999999994,-0.11069999999999997,2.522315789473684,0.5534999999999998,1.5379078947368419
M1016,0.00055,1e-06,0.25,0.03,0.070789,0.1811,nSEG,2,GNSS,-0.051789,0.0189,2.7257368421052632,0.0945,1.4101184210526316
M1017,0.00055,1e-06,0.25,0.035,0.069032,0.1943,nSEG,2,GNSS,-0.05003199999999999,0.005700000000000011,2.6332631578947368,0.028500000000000053,1.3308815789473685
M1018,0.00055,1e-06,0.25,0.04,0.068849,0.2085,nSEG,2,GNSS,-0.04984899999999999,-0.00849999999999998,2.623631578947368,0.0424999999999999,1.333065789473684
M1019,0.00055,1e-06,0.25,0.05,0.068388,0.2302,nSEG,2,GNSS,-0.049388,-0.030199999999999977,2.5993684210526316,0.15099999999999988,1.3751842105263157
M1020,0.00055,1e-06,0.25,0.08,0.067285,0.2934,nSEG,2,GNSS,-0.048284999999999995,-0.09339999999999998,2.541315789473684,0.4669999999999999,1.5041578947368421
M1021,0.00055,1e-06,0.5,0.03,0.071003,0.1733,nSEG,2,GNSS,-0.052002999999999994,0.0267,2.7369999999999997,0.1335,1.43525
M1022,0.00055,1e-06,0.5,0.035,0.070444,0.1863,nSEG,2,GNSS,-0.051444000000000004,0.013700000000000018,2.7075789473684213,0.06850000000000009,1.3880394736842108
M1023,0.00055,1e-06,0.5,0.04,0.068887,0.1986,nSEG,2,GNSS,-0.049887,0.0014000000000000123,2.6256315789473685,0.007000000000000062,1.3163157894736843
M1024,0.00055,1e-06,0.5,0.05,0.068825,0.2236,nSEG,2,GNSS,-0.049824999999999994,-0.023599999999999982,2.6223684210526312,0.11799999999999991,1.3701842105263156
M1025,0.00055,1e-06,0.5,0.08,0.067427,0.2797,nSEG,2,GNSS,-0.048427,-0.0797,2.5487894736842103,0.39849999999999997,1.473644736842105
M1026,0.00055,5.5e-06,-0.5,0.03,0.071164,0.2289,nSEG,2,GNSS,-0.052164,-0.02889999999999998,2.7454736842105265,0.1444999999999999,1.4449868421052632
M1027,0.00055,5.5e-06,-0.5,0.035,0.070888,0.2478,nSEG,2,GNSS,-0.051888000000000004,-0.04779999999999998,2.730947368421053,0.2389999999999999,1.4849736842105263
M1028,0.00055,5.5e-06,-0.5,0.04,0.070549,0.2638,nSEG,2,GNSS,-0.051549,-0.06379999999999997,2.7131052631578947,0.31899999999999984,1.5160526315789473
M1029,0.00055,5.5e-06,-0.5,0.05,0.069735,0.2952,nSEG,2,GNSS,-0.050735,-0.0952,2.670263157894737,0.47600000000000003,1.5731315789473685
M1030,0.00055,5.5e-06,-0.5,0.08,0.067849,0.3728,nSEG,2,GNSS,-0.048849000000000004,-0.1728,2.571,0.864,1.7175
M1031,0.00055,5.5e-06,-0.25,0.03,0.071695,0.2062,nSEG,2,GNSS,-0.05269499999999999,-0.006199999999999983,2.7734210526315786,0.030999999999999917,1.4022105263157894
M1032,0.00055,5.5e-06,-0.25,0.035,0.07122,0.2231,nSEG,2,GNSS,-0.05222,-0.02309999999999998,2.748421052631579,0.11549999999999991,1.4319605263157895
M1033,0.00055,5.5e-06,-0.25,0.04,0.070958,0.239,nSEG,2,GNSS,-0.05195799999999999,-0.03899999999999998,2.734631578947368,0.1949999999999999,1.464815789473684
M1034,0.00055,5.5e-06,-0.25,0.05,0.070446,0.2665,nSEG,2,GNSS,-0.05144599999999999,-0.0665,2.7076842105263155,0.3325,1.5200921052631577
M1035,0.00055,5.5e-06,-0.25,0.08,0.068775,0.3374,nSEG,2,GNSS,-0.049775,-0.13739999999999997,2.6197368421052634,0.6869999999999998,1.6533684210526316
M1036,0.00055,5.5e-06,0.0,0.03,0.072401,0.1927,nSEG,2,GNSS,-0.05340099999999999,0.007300000000000001,2.8105789473684206,0.036500000000000005,1.4235394736842104
M1037,0.00055,5.5e-06,0.0,0.035,0.071624,0.2072,nSEG,2,GNSS,-0.05262399999999999,-0.007199999999999984,2.7696842105263153,0.03599999999999992,1.4028421052631577
M1038,0.00055,5.5e-06,0.0,0.04,0.071181,0.2219,nSEG,2,GNSS,-0.05218099999999999,-0.021899999999999975,2.7463684210526313,0.10949999999999988,1.4279342105263155
M1039,0.00055,5.5e-06,0.0,0.05,0.070755,0.2489,nSEG,2,GNSS,-0.051754999999999995,-0.0489,2.7239473684210527,0.2445,1.4842236842105263
M1040,0.00055,5.5e-06,0.0,0.08,0.06923,0.3139,nSEG,2,GNSS,-0.05023,-0.1139,2.643684210526316,0.5695,1.606592105263158
M1041,0.00055,5.5e-06,0.25,0.03,0.07247,0.1821,nSEG,2,GNSS,-0.053470000000000004,0.0179,2.8142105263157897,0.0895,1.451855263157895
M1042,0.00055,5.5e-06,0.25,0.035,0.071719,0.1954,nSEG,2,GNSS,-0.052719,0.004600000000000021,2.774684210526316,0.023000000000000104,1.398842105263158
M1043,0.00055,5.5e-06,0.25,0.04,0.071507,0.2095,nSEG,2,GNSS,-0.052507,-0.00949999999999998,2.763526315789474,0.0474999999999999,1.4055131578947369
M1044,0.00055,5.5e-06,0.25,0.05,0.070899,0.2349,nSEG,2,GNSS,-0.051899,-0.03489999999999999,2.731526315789474,0.17449999999999993,1.453013157894737
M1045,0.00055,5.5e-06,0.25,0.08,0.069532,0.2966,nSEG,2,GNSS,-0.050531999999999994,-0.09659999999999996,2.659578947368421,0.4829999999999998,1.5712894736842102
M1046,0.00055,5.5e-06,0.5,0.03,0.072635,0.174,nSEG,2,GNSS,-0.053635,0.026000000000000023,2.8228947368421053,0.13000000000000012,1.4764473684210526
M1047,0.00055,5.5e-06,0.5,0.035,0.072623,0.1885,nSEG,2,GNSS,-0.05362299999999999,0.01150000000000001,2.8222631578947364,0.05750000000000005,1.4398815789473682
M1048,0.00055,5.5e-06,0.5,0.04,0.071606,0.1994,nSEG,2,GNSS,-0.052606,0.0006000000000000172,2.7687368421052634,0.003000000000000086,1.3858684210526317
M1049,0.00055,5.5e-06,0.5,0.05,0.071028,0.224,nSEG,2,GNSS,-0.05202799999999999,-0.023999999999999994,2.738315789473684,0.11999999999999997,1.429157894736842
M1050,0.00055,5.5e-06,0.5,0.08,0.069928,0.2833,nSEG,2,GNSS,-0.050928,-0.08329999999999999,2.680421052631579,0.4164999999999999,1.5484605263157896
M1051,0.00055,1e-05,-0.5,0.03,0.073593,0.2331,nSEG,2,GNSS,-0.054593,-0.03309999999999999,2.8733157894736845,0.16549999999999995,1.5194078947368421
M1052,0.00055,1e-05,-0.5,0.035,0.073256,0.2509,nSEG,2,GNSS,-0.054256,-0.0509,2.855578947368421,0.2545,1.5550394736842106
M1053,0.00055,1e-05,-0.5,0.04,0.072939,0.2686,nSEG,2,GNSS,-0.053939,-0.0686,2.8388947368421054,0.34299999999999997,1.5909473684210527
M1054,0.00055,1e-05,-0.5,0.05,0.072191,0.3007,nSEG,2,GNSS,-0.053191,-0.10070000000000001,2.799526315789474,0.5035000000000001,1.6515131578947368
M1055,0.00055,1e-05,-0.5,0.08,0.070306,0.378,nSEG,2,GNSS,-0.05130599999999999,-0.178,2.7003157894736836,0.8899999999999999,1.7951578947368416
M1056,0.00055,1e-05,-0.25,0.03,0.073869,0.2099,nSEG,2,GNSS,-0.054869,-0.009899999999999992,2.887842105263158,0.04949999999999996,1.4686710526315792
M1057,0.00055,1e-05,-0.25,0.035,0.073642,0.2272,nSEG,2,GNSS,-0.054641999999999996,-0.027200000000000002,2.8758947368421053,0.136,1.5059473684210527
M1058,0.00055,1e-05,-0.25,0.04,0.073401,0.2435,nSEG,2,GNSS,-0.05440099999999999,-0.04349999999999998,2.863210526315789,0.21749999999999992,1.5403552631578945
M1059,0.00055,1e-05,-0.25,0.05,0.072824,0.2713,nSEG,2,GNSS,-0.053824,-0.07129999999999997,2.8328421052631576,0.3564999999999999,1.5946710526315788
M1060,0.00055,1e-05,-0.25,0.08,0.071322,0.344,nSEG,2,GNSS,-0.052321999999999994,-0.14399999999999996,2.7537894736842103,0.7199999999999998,1.736894736842105
M1061,0.00055,1e-05,0.0,0.03,0.074862,0.1964,nSEG,2,GNSS,-0.055861999999999995,0.00360000000000002,2.9401052631578946,0.0180000000000001,1.4790526315789474
M1062,0.00055,1e-05,0.0,0.035,0.073798,0.2109,nSEG,2,GNSS,-0.054798,-0.010899999999999993,2.884105263157895,0.054499999999999965,1.4693026315789475
M1063,0.00055,1e-05,0.0,0.04,0.0736,0.2259,nSEG,2,GNSS,-0.054599999999999996,-0.02589999999999998,2.873684210526316,0.1294999999999999,1.5015921052631578
M1064,0.00055,1e-05,0.0,0.05,0.073125,0.252,nSEG,2,GNSS,-0.05412499999999999,-0.05199999999999999,2.8486842105263155,0.25999999999999995,1.5543421052631576
M1065,0.00055,1e-05,0.0,0.08,0.07172,0.3199,nSEG,2,GNSS,-0.05272,-0.1199,2.774736842105263,0.5995,1.6871184210526315
M1066,0.00055,1e-05,0.25,0.03,0.074938,0.1854,nSEG,2,GNSS,-0.055938,0.014600000000000002,2.944105263157895,0.07300000000000001,1.5085526315789475
M1067,0.00055,1e-05,0.25,0.035,0.074242,0.1993,nSEG,2,GNSS,-0.055242,0.0007000000000000062,2.9074736842105264,0.003500000000000031,1.4554868421052631
M1068,0.00055,1e-05,0.25,0.04,0.073711,0.2132,nSEG,2,GNSS,-0.054710999999999996,-0.01319999999999999,2.8795263157894735,0.06599999999999995,1.4727631578947367
M1069,0.00055,1e-05,0.25,0.05,0.07334,0.2392,nSEG,2,GNSS,-0.05434,-0.039199999999999985,2.86,0.19599999999999992,1.5279999999999998
M1070,0.00055,1e-05,0.25,0.08,0.071991,0.3022,nSEG,2,GNSS,-0.052990999999999996,-0.10220000000000001,2.7889999999999997,0.511,1.65
M1071,0.00055,1e-05,0.5,0.03,0.075087,0.1771,nSEG,2,GNSS,-0.056087,0.022900000000000004,2.9519473684210524,0.11450000000000002,1.5332236842105262
M1072,0.00055,1e-05,0.5,0.035,0.07473,0.1912,nSEG,2,GNSS,-0.05573,0.008800000000000002,2.9331578947368424,0.04400000000000001,1.4885789473684212
M1073,0.00055,1e-05,0.5,0.04,0.073774,0.2034,nSEG,2,GNSS,-0.054774,-0.0033999999999999864,2.8828421052631583,0.016999999999999932,1.449921052631579
M1074,0.00055,1e-05,0.5,0.05,0.073455,0.2281,nSEG,2,GNSS,-0.054455,-0.028099999999999986,2.8660526315789476,0.14049999999999993,1.5032763157894737
M1075,0.00055,1e-05,0.5,0.08,0.072313,0.2884,nSEG,2,GNSS,-0.053313,-0.08839999999999998,2.8059473684210525,0.4419999999999999,1.6239736842105261
M1076,0.00055,5.5e-05,-0.5,0.03,0.091468,0.2604,nSEG,2,GNSS,-0.07246799999999999,-0.06040000000000001,3.814105263157894,0.30200000000000005,2.0580526315789474
M1077,0.00055,5.5e-05,-0.5,0.035,0.091136,0.2814,nSEG,2,GNSS,-0.07213599999999999,-0.08139999999999997,3.796631578947368,0.40699999999999986,2.101815789473684
M1078,0.00055,5.5e-05,-0.5,0.04,0.090941,0.3015,nSEG,2,GNSS,-0.07194099999999999,-0.10149999999999998,3.7863684210526314,0.5074999999999998,2.1469342105263154
M1079,0.00055,5.5e-05,-0.5,0.05,0.090429,0.3375,nSEG,2,GNSS,-0.07142899999999999,-0.1375,3.7594210526315788,0.6875,2.2234605263157894
M1080,0.00055,5.5e-05,-0.5,0.08,0.089091,0.4276,nSEG,2,GNSS,-0.070091,-0.22759999999999997,3.689,1.1379999999999997,2.4135
M1081,0.00055,5.5e-05,-0.25,0.03,0.091581,0.2342,nSEG,2,GNSS,-0.07258099999999999,-0.03419999999999998,3.820052631578947,0.1709999999999999,1.9955263157894734
M1082,0.00055,5.5e-05,-0.25,0.035,0.091451,0.2538,nSEG,2,GNSS,-0.072451,-0.053800000000000014,3.81321052631579,0.2690000000000001,2.041105263157895
M1083,0.00055,5.5e-05,-0.25,0.04,0.091364,0.2722,nSEG,2,GNSS,-0.072364,-0.07219999999999999,3.8086315789473684,0.36099999999999993,2.084815789473684
M1084,0.00055,5.5e-05,-0.25,0.05,0.090875,0.3046,nSEG,2,GNSS,-0.071875,-0.10459999999999997,3.782894736842105,0.5229999999999998,2.1529473684210525
M1085,0.00055,5.5e-05,-0.25,0.08,0.089788,0.3866,nSEG,2,GNSS,-0.070788,-0.1866,3.725684210526316,0.9329999999999999,2.329342105263158
M1086,0.00055,5.5e-05,0.0,0.03,0.092507,0.2189,nSEG,2,GNSS,-0.073507,-0.0189,3.8687894736842106,0.0945,1.9816447368421053
M1087,0.00055,5.5e-05,0.0,0.035,0.091523,0.2353,nSEG,2,GNSS,-0.07252299999999999,-0.0353,3.8169999999999997,0.1765,1.9967499999999998
M1088,0.00055,5.5e-05,0.0,0.04,0.091263,0.2518,nSEG,2,GNSS,-0.072263,-0.05180000000000001,3.803315789473684,0.25900000000000006,2.0311578947368423
M1089,0.00055,5.5e-05,0.0,0.05,0.091025,0.2827,nSEG,2,GNSS,-0.07202499999999999,-0.0827,3.7907894736842103,0.4135,2.102144736842105
M1090,0.00055,5.5e-05,0.0,0.08,0.09032,0.3602,nSEG,2,GNSS,-0.07132,-0.1602,3.7536842105263157,0.801,2.2773421052631577
M1091,0.00055,5.5e-05,0.25,0.03,0.092585,0.2066,nSEG,2,GNSS,-0.073585,-0.006599999999999995,3.872894736842105,0.032999999999999974,1.9529473684210525
M1092,0.00055,5.5e-05,0.25,0.035,0.092367,0.2236,nSEG,2,GNSS,-0.073367,-0.023599999999999982,3.861421052631579,0.11799999999999991,1.9897105263157895
M1093,0.00055,5.5e-05,0.25,0.04,0.091458,0.238,nSEG,2,GNSS,-0.072458,-0.03799999999999998,3.8135789473684207,0.1899999999999999,2.00178947368421
M1094,0.00055,5.5e-05,0.25,0.05,0.091282,0.2675,nSEG,2,GNSS,-0.072282,-0.0675,3.804315789473684,0.3375,2.070907894736842
M1095,0.00055,5.5e-05,0.25,0.08,0.090259,0.3393,nSEG,2,GNSS,-0.071259,-0.13929999999999998,3.7504736842105264,0.6964999999999999,2.223486842105263
M1096,0.00055,5.5e-05,0.5,0.03,0.092604,0.197,nSEG,2,GNSS,-0.073604,0.0030000000000000027,3.8738947368421055,0.015000000000000013,1.9444473684210528
M1097,0.00055,5.5e-05,0.5,0.035,0.092507,0.2135,nSEG,2,GNSS,-0.073507,-0.013499999999999984,3.8687894736842106,0.06749999999999992,1.9681447368421052
M1098,0.00055,5.5e-05,0.5,0.04,0.092109,0.2281,nSEG,2,GNSS,-0.073109,-0.028099999999999986,3.8478421052631577,0.14049999999999993,1.9941710526315788
M1099,0.00055,5.5e-05,0.5,0.05,0.091293,0.2549,nSEG,2,GNSS,-0.072293,-0.054900000000000004,3.804894736842105,0.2745,2.0396973684210526
M1100,0.00055,5.5e-05,0.5,0.08,0.090534,0.3244,nSEG,2,GNSS,-0.071534,-0.12440000000000001,3.7649473684210526,0.622,2.1934736842105265
M1101,0.00055,0.0001,-0.5,0.03,0.103,0.2767,nSEG,2,GNSS,-0.08399999999999999,-0.07669999999999999,4.421052631578947,0.38349999999999995,2.4022763157894733
M1102,0.00055,0.0001,-0.5,0.035,0.10298,0.3,nSEG,2,GNSS,-0.08398,-0.09999999999999998,4.42,0.4999999999999999,2.46
M1103,0.00055,0.0001,-0.5,0.04,0.10276,0.3211,nSEG,2,GNSS,-0.08376,-0.12109999999999999,4.408421052631579,0.6054999999999999,2.5069605263157895
M1104,0.00055,0.0001,-0.5,0.05,0.10264,0.3606,nSEG,2,GNSS,-0.08363999999999999,-0.16059999999999997,4.402105263157894,0.8029999999999998,2.602552631578947
M1105,0.00055,0.0001,-0.5,0.08,0.10173,0.4576,nSEG,2,GNSS,-0.08273,-0.2576,4.354210526315789,1.2879999999999998,2.821105263157895
M1106,0.00055,0.0001,-0.25,0.03,0.1038,0.2504,nSEG,2,GNSS,-0.0848,-0.0504,4.463157894736843,0.252,2.357578947368421
M1107,0.00055,0.0001,-0.25,0.035,0.10295,0.2696,nSEG,2,GNSS,-0.08395,-0.0696,4.418421052631579,0.348,2.3832105263157892
M1108,0.00055,0.0001,-0.25,0.04,0.10295,0.2892,nSEG,2,GNSS,-0.08395,-0.0892,4.418421052631579,0.446,2.432210526315789
M1109,0.00055,0.0001,-0.25,0.05,0.10271,0.3244,nSEG,2,GNSS,-0.08370999999999999,-0.12440000000000001,4.4057894736842105,0.622,2.513894736842105
M1110,0.00055,0.0001,-0.25,0.08,0.10213,0.413,nSEG,2,GNSS,-0.08313,-0.21299999999999997,4.375263157894737,1.0649999999999997,2.720131578947368
M1111,0.00055,0.0001,0.0,0.03,0.10355,0.2317,nSEG,2,GNSS,-0.08455,-0.03169999999999998,4.45,0.1584999999999999,2.30425
M1112,0.00055,0.0001,0.0,0.035,0.1037,0.2516,nSEG,2,GNSS,-0.0847,-0.05159999999999998,4.457894736842105,0.2579999999999999,2.3579473684210526
M1113,0.00055,0.0001,0.0,0.04,0.1029,0.2681,nSEG,2,GNSS,-0.0839,-0.0681,4.415789473684211,0.34049999999999997,2.3781447368421054
M1114,0.00055,0.0001,0.0,0.05,0.10289,0.3014,nSEG,2,GNSS,-0.08388999999999999,-0.10139999999999999,4.415263157894737,0.5069999999999999,2.4611315789473682
M1115,0.00055,0.0001,0.0,0.08,0.10247,0.3842,nSEG,2,GNSS,-0.08347,-0.18419999999999997,4.393157894736842,0.9209999999999998,2.6570789473684213
M1116,0.00055,0.0001,0.25,0.03,0.10365,0.2188,nSEG,2,GNSS,-0.08465,-0.018799999999999983,4.455263157894737,0.09399999999999992,2.2746315789473686
M1117,0.00055,0.0001,0.25,0.035,0.10346,0.2368,nSEG,2,GNSS,-0.08446,-0.0368,4.445263157894737,0.184,2.3146315789473686
M1118,0.00055,0.0001,0.25,0.04,0.10307,0.2532,nSEG,2,GNSS,-0.08406999999999999,-0.05319999999999997,4.424736842105263,0.26599999999999985,2.3453684210526315
M1119,0.00055,0.0001,0.25,0.05,0.10287,0.2842,nSEG,2,GNSS,-0.08387,-0.0842,4.41421052631579,0.421,2.417605263157895
M1120,0.00055,0.0001,0.25,0.08,0.10251,0.3625,nSEG,2,GNSS,-0.08351,-0.16249999999999998,4.395263157894737,0.8124999999999999,2.6038815789473686
M1121,0.00055,0.0001,0.5,0.03,0.10399,0.2093,nSEG,2,GNSS,-0.08499,-0.009300000000000003,4.473157894736842,0.046500000000000014,2.259828947368421
M1122,0.00055,0.0001,0.5,0.035,0.10347,0.2258,nSEG,2,GNSS,-0.08447,-0.02579999999999999,4.4457894736842105,0.12899999999999995,2.287394736842105
M1123,0.00055,0.0001,0.5,0.04,0.10336,0.242,nSEG,2,GNSS,-0.08435999999999999,-0.04199999999999998,4.4399999999999995,0.2099999999999999,2.3249999999999997
M1124,0.00055,0.0001,0.5,0.05,0.10281,0.2709,nSEG,2,GNSS,-0.08381,-0.07089999999999996,4.411052631578947,0.3544999999999998,2.3827763157894735
M1125,0.00055,0.0001,0.5,0.08,0.10252,0.3457,nSEG,2,GNSS,-0.08352,-0.1457,4.395789473684211,0.7284999999999999,2.5621447368421055
M1126,0.001,1e-06,-0.5,0.03,0.072557,0.2333,nSEG,2,GNSS,-0.053556999999999994,-0.033299999999999996,2.8187894736842103,0.16649999999999998,1.4926447368421052
M1127,0.001,1e-06,-0.5,0.035,0.072474,0.2537,nSEG,2,GNSS,-0.053473999999999994,-0.05369999999999997,2.8144210526315785,0.26849999999999985,1.5414605263157892
M1128,0.001,1e-06,-0.5,0.04,0.071613,0.2673,nSEG,2,GNSS,-0.05261299999999999,-0.06729999999999997,2.7691052631578943,0.33649999999999985,1.5528026315789472
M1129,0.001,1e-06,-0.5,0.05,0.071134,0.3,nSEG,2,GNSS,-0.052134,-0.09999999999999998,2.743894736842105,0.4999999999999999,1.6219473684210526
M1130,0.001,1e-06,-0.5,0.08,0.068731,0.3756,nSEG,2,GNSS,-0.049731,-0.17559999999999998,2.617421052631579,0.8779999999999999,1.7477105263157893
M1131,0.001,1e-06,-0.25,0.03,0.072774,0.2093,nSEG,2,GNSS,-0.053774,-0.009300000000000003,2.8302105263157897,0.046500000000000014,1.4383552631578949
M1132,0.001,1e-06,-0.25,0.035,0.072534,0.2272,nSEG,2,GNSS,-0.053534,-0.027200000000000002,2.817578947368421,0.136,1.4767894736842107
M1133,0.001,1e-06,-0.25,0.04,0.072464,0.2442,nSEG,2,GNSS,-0.053464,-0.04419999999999999,2.813894736842105,0.22099999999999995,1.5174473684210525
M1134,0.001,1e-06,-0.25,0.05,0.07151,0.27,nSEG,2,GNSS,-0.05251,-0.07,2.763684210526316,0.35000000000000003,1.556842105263158
M1135,0.001,1e-06,-0.25,0.08,0.070112,0.3432,nSEG,2,GNSS,-0.05111199999999999,-0.1432,2.690105263157894,0.716,1.703052631578947
M1136,0.001,1e-06,0.0,0.03,0.072839,0.194,nSEG,2,GNSS,-0.053839,0.006000000000000005,2.8336315789473683,0.030000000000000027,1.431815789473684
M1137,0.001,1e-06,0.0,0.035,0.0727,0.2103,nSEG,2,GNSS,-0.0537,-0.010299999999999976,2.8263157894736843,0.05149999999999988,1.438907894736842
M1138,0.001,1e-06,0.0,0.04,0.072481,0.2258,nSEG,2,GNSS,-0.053481,-0.02579999999999999,2.8147894736842107,0.12899999999999995,1.4718947368421054
M1139,0.001,1e-06,0.0,0.05,0.072347,0.2549,nSEG,2,GNSS,-0.05334699999999999,-0.054900000000000004,2.8077368421052626,0.2745,1.5411184210526314
M1140,0.001,1e-06,0.0,0.08,0.070622,0.3196,nSEG,2,GNSS,-0.051622,-0.11959999999999998,2.7169473684210526,0.5979999999999999,1.6574736842105262
M1141,0.001,1e-06,0.25,0.03,0.074113,0.1846,nSEG,2,GNSS,-0.055112999999999995,0.015400000000000025,2.9006842105263155,0.07700000000000012,1.4888421052631577
M1142,0.001,1e-06,0.25,0.035,0.072723,0.1983,nSEG,2,GNSS,-0.05372299999999999,0.001700000000000007,2.8275263157894734,0.008500000000000035,1.4180131578947368
M1143,0.001,1e-06,0.25,0.04,0.07261,0.2127,nSEG,2,GNSS,-0.05360999999999999,-0.012699999999999989,2.8215789473684207,0.06349999999999995,1.4425394736842103
M1144,0.001,1e-06,0.25,0.05,0.072337,0.2397,nSEG,2,GNSS,-0.053336999999999996,-0.039699999999999985,2.807210526315789,0.19849999999999993,1.5028552631578946
M1145,0.001,1e-06,0.25,0.08,0.070931,0.3015,nSEG,2,GNSS,-0.05193099999999999,-0.10149999999999998,2.733210526315789,0.5074999999999998,1.6203552631578944
M1146,0.001,1e-06,0.5,0.03,0.074368,0.1767,nSEG,2,GNSS,-0.055368,0.023300000000000015,2.9141052631578948,0.11650000000000008,1.5153026315789475
